GeneID	GSM5239695	GSM5239696	GSM5239697	GSM5239698	GSM5239699	GSM5239700	GSM5239701	GSM5239702
5970	51.98	28.35	21.39	30.29	9.347	12.74	15.2	30.91
105369347	5.653	3.018	2.483	2.335	2.424	2.232	1.692	2.698
10524	22.67	14.64	18.79	22.03	6.662	12.03	16.31	18.33
84153	25.61	20.53	15.37	14.69	10.33	14.59	21.3	17.13
91056	28.39	23.11	7.739	9.021	3.563	5.566	5.479	10.96
5017	0.0384	0	0	0	0	0	0	0
101927828	0	0	0	0	0	0	0	0
254122	36.35	5.476	1	1.977	1.926	2.304	2.699	2.26
1072	414.5	170.9	50.01	58.46	55.69	49.89	37.93	74.58
80198	25.39	12.36	8.109	14.93	3.407	6.401	14.12	10.62
30008	5.33	3.378	1.764	2.748	0.7996	1.057	2.197	1.329
1521	34.57	5.458	6.035	38.57	0.3039	2.512	11.14	9.346
9158	29.27	13.78	8.564	13.05	12.11	11.01	12.52	14.32
11007	28.18	11.87	10.92	10.19	16.86	11.81	25.82	9.342
8061	3.09	0.8887	1.702	1.335	1.613	1.113	0.3425	1.923
83638	10.77	2.876	1.274	2.094	0.495	0.3273	1.511	1.646
10589	113.4	19.37	20.06	23.38	15.68	15.86	39.06	26.58
105369349	3.02	0	0.6802	0.9782	0.6166	0.3057	0	0.7687
105369350	0.2185	0	0	0	0	0	0	0
254187	0.339	0.3291	0	0	0.1038	0.05149	0	0
9092	18.59	19.81	19.65	22.5	7.336	11.99	27.65	14.81
84285	9.013	9.013	5.075	9.157	2.677	4.729	4.853	6.257
8815	6.67	4.98	1.734	1.247	1.414	2.104	2.399	2.547
1474	0.3554	0	0	0	0.2177	0.2159	0	0.5427
117144	3.006	2.15	1.176	0.6151	0.9693	1.923	0.4143	1.813
89792	0	0	0	0.1155	0	0.03609	0	0
10992	58.77	52.37	22.92	29.84	13.06	14.83	18.93	28.75
109616986	7.425	4.804	6.69	19.24	0	1.504	11.11	18.9
55690	28.69	21.39	24.46	29.03	6.326	8.926	17.28	33.11
105369354	7.156	6.128	13.94	12.27	1.354	1.598	6.692	16.88
64837	3.597	2.364	4.413	4.626	1.39	1.513	3.602	4.649
105369352	4.411	3.373	3.613	5.975	1.474	0.8931	6.1	4.695
105369351	1.087	1.055	1.469	0	0.333	1.321	0.4067	0
81876	37.08	15.78	7.905	9.634	4.676	6.083	7.714	9.085
107984340	41.44	20.11	18.87	28.89	8.554	9.305	17.86	19.26
254263	1.653	0	0.2031	0.5841	0.1841	0.2739	0.2248	0.6885
10897	26.46	11.17	6.738	8.2	6.461	6.874	15.93	11.13
256472	0	0	0	0	0	0	0.06201	0
57124	0.5773	0.1601	0	0.1603	0.05052	0	0	0.2519
9610	6.609	1.897	0.8177	1.176	0.1996	0.9613	1.184	1.635
25855	30.63	20.54	20.17	20.35	11.6	16.85	30.16	14.8
11041	2.306	1.221	1.7	1.019	1.541	0.9552	4.548	1.601
102724064	3.287	1.418	0.4936	2.13	0.4474	1.109	2.186	1.116
100189285	0	0	3.467	4.986	1.572	0	7.678	0
3177	2.407	1.066	1.313	1.478	0.3622	0.4618	1.359	2.064
266743	0	0	0	0	0	0	0.02641	0
65003	10.42	7.82	9.351	8.341	10.84	9.63	13.24	8.695
246330	10.07	5.123	3.191	2.295	1.191	1.983	4.001	4.455
101928069	6.714	3.861	5.713	6.766	1.98	2.266	6.511	4.937
10072	13.84	10.29	7.909	10.61	4.069	6.102	7.751	8.335
582	5.559	3.637	2.955	3.763	1.339	2.277	3.785	4.007
254359	3.875	2.351	1.735	2.448	0.9198	1.162	1.884	2.441
89	0.3213	0	0	0.2498	0.03936	0	0.04807	0.09814
8722	7.019	3.698	5.556	5.457	2.088	4.569	7.052	7.811
55231	0.07284	0	0	0	0.08924	0.08851	0	0
9973	20.48	14.74	24.99	25.03	10.11	14.75	18.9	20.68
100526737	29.46	27.32	30.12	29.39	15.01	21.46	28.38	32.25
10432	23.17	21.15	18.38	18.59	4.61	7.001	12.14	25.14
5936	24.91	24.95	27.6	32.82	12.63	15.71	23	30.36
83759	13.76	11.26	11.39	19.68	3.836	6.153	9.833	12.16
6712	0.171	0.05106	0.1422	0.1023	0.03223	0.06392	0.05904	0.2009
79703	4.703	7.373	7.334	7.559	2.161	2.802	6.09	5.802
9986	13.67	11.73	7.779	10.91	3.261	4.021	11.3	5.714
5091	2.013	2.882	1.605	1.026	0.4649	0.6013	1.407	1.461
78999	2.566	1.708	1.486	1.568	0.539	0.4455	1.317	1.008
100423029	0	0	0	0	0	0	2.156	0
105369355	0.1522	0	0.2057	0	0.09325	0.185	0	0.2325
254439	0	0.3496	0	0	0.2207	0.1094	0	0
91683	0	0	0	0	0	0	0	0
102465518	0	0	0	0	0	0	0	0
29984	0	0	0	0	0.1167	0	0.1426	0
107984341	1.707	0.2761	0.3845	1.106	0.08713	0.5185	0.7449	1.955
22992	51.06	46.42	30.94	35.79	12.48	13.86	22.96	40.3
156	208.6	94.86	54.14	66.93	22.51	36.63	53.74	63.3
338692	59.83	31.1	19.88	23.13	7.571	11.16	17.32	22.07
54961	8.438	4.34	1.754	2.383	1.281	1.358	2.158	2.313
100130987	0.99	0.4804	0	1.443	0.3032	1.203	1.481	0.378
57804	34.42	16.94	10.02	8.828	8.127	13.14	13.15	17.16
23529	4.01	4.671	0.9291	4.677	1.614	2.784	1.372	1.925
5883	12.15	5.443	2.526	5.752	1.527	1.609	2.447	5.71
5499	122.7	60.66	22.68	34.31	17.73	25.31	27.28	26.52
374403	107.9	45.16	65.67	81.39	27.08	33	89.91	57.67
57571	2.385	0.9138	1.315	2.379	0.346	0.1716	1.808	1.726
6199	42.32	24.73	19.91	21.96	10.45	11.91	33.65	21.15
57175	43.53	24.61	15.8	19.9	11.56	13.72	23.78	18.29
5790	60.3	16.66	13.48	25.24	21.74	16.35	42.69	13.46
390212	1.767	3.143	2.387	2.861	0.5411	0.1789	2.093	1.799
57010	1.951	1.165	1.541	1.867	0.1839	0.2917	0.5838	1.375
80194	2.527	2.162	1.274	1.082	0.8659	1.327	1.474	2.617
9049	47.31	11.42	11.03	12.14	6.473	7.076	14.55	14.12
102465450	14.81	5.751	8.009	5.759	3.63	5.4	2.217	0
9600	47.18	18.76	9.98	13.38	3.714	5.483	10.85	9.051
10263	25.35	7.364	2.563	1.005	2.218	2.514	2.838	1.58
51475	0	0	0	0	0	0	0	0
2950	325.3	193.4	117	96.56	119.3	148.3	118.3	121
100505621	0.1731	0	0.117	0	0	0	0	0.1322
4723	74.84	40.31	51.76	58.45	27.59	38.09	51.45	43.66
390213	1.939	0	1.31	3.768	1.188	0.5889	0.7253	3.702
254552	1.147	0.3712	0.7754	0.3717	0.3514	0.2324	2.146	0.5842
347853	0	0	0	0	0	0	0	0
91703	0.6879	0.2671	0.1859	0	0.08428	0.08358	0.2059	0.4203
222	0	0	0	0	0	0	0	0
105369358	0	0	0	0	0	0	0	0
105379406	0	0	0	0	0	0	0	0
645332	0.9053	0.2197	0.1529	0	0.1386	0.3437	0.254	0.6914
105369360	0.6287	0.6509	0.7364	0.8147	0.2054	0.1782	0.6899	0.4481
112268076	0.2181	0.2117	0.07369	0.4239	0.0334	0.06625	0.4488	0.1666
81622	83.49	71.11	30.52	28.86	14.98	33.11	31.13	35.58
221	33.93	20.44	8.173	6.084	5.535	9.076	5.11	9.562
4728	39.11	17.18	17.36	13.87	13.64	14.22	26.48	12.64
102465669	14.26	6.921	9.638	6.93	4.368	2.166	13.34	5.446
100616403	17.32	9.608	3.345	4.81	0	0	9.258	0
10312	86.81	52.77	30.52	32.82	12.25	21.55	18.71	26.72
102465451	8.979	4.98	8.668	4.986	2.357	3.117	5.758	11.76
1119	4.805	7.95	5.783	4.67	1.402	1.807	1.198	5.801
105369362	0.8622	0.2391	0	0.2394	0.3772	0.2993	0.1843	0
51111	17.6	15.1	14.03	16.47	6.265	8.044	8.191	15.11
53838	5.783	1.871	1.776	2.384	1.288	1.49	1.311	2.275
105369363	0.3323	0	0	1.292	0	0.2019	0	0
4041	0.5873	0.4694	0.5136	0.2014	0.2116	0.1259	0.7238	0.3694
55291	46.49	45.62	51.7	59.19	19.88	28.55	35.75	51.33
107984343	0	0	0	0	0	0	0	0
51083	0	0	0	0.5459	0	0	0	0
9633	0.8669	1.402	0.7811	0.4914	0.2213	0.1756	0.4594	0.8827
1374	37.08	15.82	11.84	24.04	6.001	7.515	4.467	11.03
105369364	0.2991	0.1161	0.4042	0.2325	0.1099	0	0.2238	0.9136
219927	13.08	9.332	13.77	17.57	15.55	14.49	20.72	20.27
3508	8.202	7.849	4.059	5.108	1.185	1.684	3.5	4.323
116512	1.307	0.8454	1.766	0.4233	1.067	0.6615	0.3259	0.3326
116535	0	0	0.08399	0	0	0	0	0
101928200	0	0	0	0	0	0	0	0
219931	19.01	15.04	5.836	6.912	3.216	3.755	2.661	7.242
100422846	7.604	14.76	30.83	4.926	6.21	4.619	13.27	7.742
107984344	6.03	3.602	2.194	1.803	0.4262	0.5636	0.3471	2.126
338694	0	0.4133	0.5755	0	0	0	0	1.301
107984345	0.2358	0.534	0.956	0.8402	0.04815	0.1432	0.5292	0.7203
105369366	0	0	0	0	0	0	0	0
105369367	0	0	0	0	0	0.02625	0	0
105369368	0	0	0	0	0	0	0	0
26579	0.08493	0	0.4591	0	0.104	0.1032	0.06354	0.1297
105369370	0	0	0	0	0	0	0	0
102724265	0	0	0	0	0	0	0	0
105379407	0	0	0	0	0	0	0	0
101928292	0	0	0	0	0	0	0	0
595	0.04964	0.2891	0.06709	0.09648	0.2737	0.1206	0.1114	0.3791
220064	9.566	8.381	9.725	7.569	3.423	4.114	7.094	9.309
9965	0	0	0	0	0	0	0	0
2249	0	0	0	0	0	0	0	0
2248	0	0	0	0	0	0	0	0
107984368	0	0	0	0	0	0	0	0
107984355	0	0	0	0	0	0	0	0
101928443	0	0	0	0	0	0	0	0
105369371	0	0	0	0	0	0	0	0
100009613	0	0	0	0	0	0	0	0
55107	0	0	0	0	0	0	0	0
105369372	0	0	0	0	0	0	0	0
101928473	0	0	0	0	0	0	0	0
8772	14.53	9.035	5.063	5.737	4.173	5.242	11.38	8.67
8500	18.84	12.77	8.227	9.498	2.224	3.234	6.372	12.26
100313770	1.814	0	4.902	0	0	0	0	5.54
107984346	3.33	5.926	2.626	10.25	1.19	0.6744	2.076	3.391
105369373	6.977	8.334	4.352	7.823	1.808	2.282	3.413	10.25
107984347	3.928	2.787	2.454	2.134	0.3363	0.4362	1.138	2.838
2017	0.3031	0	0.1365	0.4908	0.09282	0.1841	0.7558	0.4629
22941	0	0	0	0	0	0	0	0
100874198	0	0	0	0	0	0	0	0
220070	0	0	0	0	0	0	0	0
100500844	0	0	0	0	0	0	0	0
399923	0	0	0	0	0	0	0	0
1717	1.578	1.313	2.539	3.214	1.611	1.415	3.655	2.525
55191	60.39	41.16	31.09	37.7	15.2	18.65	21.62	32.26
102466728	6.375	6.187	4.308	12.39	5.857	1.936	4.769	4.868
440050	0	0	0.2026	0	0	0	0	0
57830	0.1775	0	0	0	0	0	0	0
3846	0	0	0	0	0	0.1076	0	0
387273	0	0	0	0	0	0	0.2684	0
440051	0	0	0	0	0	0	0	0
105379409	0.6508	0.3158	0.8795	0	0.09966	0.1977	0.1217	0.2485
55199	1.917	2.605	0.5181	1.304	0.1761	0.4076	2.438	1.464
285407	0.4349	0.9497	0.7346	0.6339	0.0333	0.2312	0.7727	1.245
100131539	0.6725	0.712	0.8262	0.7129	0.1498	0.07428	0.2744	1.307
245911	0.5686	3.311	0	4.42	0	0	0.4254	1.737
100133315	4.562	3.608	10.28	9.524	3.105	3.798	7.079	10.06
100129216	6.914	11.5	17.35	7.678	1.815	3.6	2.217	12.07
55298	8.199	10.19	7.679	11.18	2.687	3.583	7.856	9.776
10068	9.236	10.23	4.259	5.069	1.265	1.452	4.105	4.481
4926	45.92	39.27	42.57	43.15	13.37	21.56	50.13	41.28
100128494	25.4	25.18	31.16	33.61	9.742	15.25	33.5	27.86
100422953	0	5.445	3.791	10.9	1.718	0	0	4.284
220074	3.951	2.578	1.974	1.936	0.8542	1.291	2.062	2.383
55004	66.26	50.25	43.34	33.04	37.16	42.37	52.17	40.13
25906	8.988	3.301	1.751	1.889	1.141	1.574	2.726	2.473
2352	8.182	6.687	4.074	3.348	6.067	7.849	1.933	44.07
2348	0	0	0	0	0	0	0	0.2953
2350	7.231	4.785	3.776	2.555	2.316	1.997	1.353	2.51
3636	47.78	33.03	12.37	16.8	6.059	8.162	10.87	14.75
401	0.1238	0.721	0	0.722	0	0.07522	0.1853	0
81570	8.404	6.941	4.805	3.809	1.361	2.013	2.282	4.382
112268077	0.7551	1.547	0.3401	0.6522	0.07709	0.1529	0.408	0.961
105369376	0	0	0	0	0	0	0	0
101928555	0	0	0.1162	0	0.05266	0	0	0
5138	2.143	0.9337	0.7091	0.08499	0.2143	0.1328	0.1963	0.935
105369378	0.5243	0	0.1417	0	0.1285	0.1274	0.07846	0.1602
105369377	0.1133	0	0.3062	0	0	0.06882	0	0
406931	0	0	0	0	0	0	0	0
105369379	6.642	2.17	3.91	2.173	0.6042	0.5194	0.9348	5.323
116985	98.1	113.6	44.31	43.45	17.57	19.94	22.36	53.72
100506020	24.1	15.22	5.144	7.622	2.19	2.592	3.452	5.108
10809	4.974	2.259	2.86	4.525	2.852	3.536	4.671	4.041
100616410	0	0	0	0	0	4.057	0	0
105369380	5.887	3.697	4.914	5.384	2.333	3.682	2.85	3.702
107984421	10.12	9.912	4.313	5.317	2.737	4.653	2.524	6.407
89849	39.4	38.93	21.41	19.83	7.607	13.2	11.47	22.96
9873	27.07	31.29	15.66	14.97	5.087	5.618	9.122	22.25
105369381	0.08008	0.1554	0	0	0.04905	0	0	0.06115
5029	2.628	6.27	0.8369	0.3253	0.2358	0.2643	0.1878	0.818
105369382	1.185	1.971	0.2287	0	0	0	0	0
5031	0.3616	0.2339	0.1629	0.1757	0.05537	0.0183	0.09017	0.09204
9828	0.1927	0.4114	0.1042	0.1498	0	0	0.05766	0.05885
100287837	0.4448	0.2878	0	0	0	0	0	0
84957	69.17	53.75	43.1	28.33	15.25	19.99	27.43	34.93
23201	25.24	37.22	16.9	16.2	4.98	7.152	7.565	19.67
58473	10.05	2.24	2.385	2.375	1.497	1.567	3.403	5.288
5870	40.95	33.46	24.03	31.62	13.23	14.88	17.92	26.61
51642	11.63	8.226	7.783	7.603	6.39	7.525	10.98	10.29
51287	8.617	5.72	5.785	6.483	3.576	3.276	5.407	5.944
80227	3.562	2.391	1.934	2.2	0.8768	0.6673	1.594	2.694
374407	5.306	2.37	3.808	2.921	0.5753	0.7702	2.284	2.941
7351	50.81	64.04	10.1	10.95	7.535	7.612	12.73	30.02
7352	2.593	2.224	1.467	1.406	0.2585	0.3297	0.812	1.658
26005	10.33	7.804	5.463	7.644	1.914	2.429	5.019	7.108
51400	6.979	4.959	1.853	3.27	0.8779	1.779	2.937	4.949
105369383	1.592	1.442	1.148	1.65	0.13	0.3224	0.4765	1.783
283208	0	0	0.1044	0	0	0	0	0
101928580	0	0	0	0	0.05974	0	0	0
112268078	0.8598	0.5563	0	1.114	0	0.1741	0.4289	0.4377
283209	3.942	2.95	4.397	6.647	1.12	1.241	2.647	4.969
100616215	0	0	0	0	0	0	0	0
10008	38.36	46.28	18.86	15.97	9.345	12.83	8.872	23.3
387787	2.218	2.928	0.9593	1.897	0.924	1.132	2.788	2.981
100287896	1.992	1.128	1.234	1.129	0.5083	0.5546	1.614	2.662
105369386	0	0	0	0	0	0	0	0
10714	11.74	11.27	4.6	5.937	2.031	3.075	3.722	6.065
25884	0.07484	0.2905	0	0	0.09169	0	0	0.1143
100616402	0	0	0	0	0	0	0	0
254225	27.65	34.82	19.85	25.24	8.754	13	19.85	23.17
143570	14.94	17.95	8.862	11.6	3.316	6.182	11.09	12.47
107984352	0.2095	1.83	0.1416	1.629	0.1925	0.5092	1.176	0.6401
9789	10.48	17.3	9.931	14.89	5.699	6.506	5.147	9.074
10825	13.97	10.23	5.149	5.615	1.809	3.009	2.779	6.449
341152	0	0	0	0	0	0	0.03746	0
107984358	0	0	0	0	0	0	0	0
11309	0.188	0	0	0	0.05758	0	0	0
105369388	0.03946	0	0	0	0	0	0	0
100507050	0	0	0	0	0	0	0.0537	0
408	48.62	33.51	11.78	11.79	5.539	6.074	10.48	23.66
442900	6.643	30.09	2.993	8.608	2.713	4.036	8.284	16.91
6188	293.7	137.4	179.1	166.7	184.5	203	324.1	200.4
6079	25.59	30.35	28.82	19.34	8.707	10.36	30.84	34.74
114599	20.17	33.56	21.42	22.4	12.36	10.5	9.702	30.81
283212	0.5427	0.6321	1.027	1.055	0.3325	0.06594	0.7309	0.1658
81544	11.63	5.772	3.751	7	1.316	1.746	4.993	2.019
105369389	1.615	1.306	1.31	1.936	0.2968	0.2453	1.329	0.5755
871	2.349	0.3145	1.204	1.889	0.5954	0.4921	1.939	1.856
105369391	0	0	0	0	0	0	0	0
4135	0	0.0301	0	0.03014	0.009498	0.009419	0	0.02368
105369392	0	0	0	0	0	0	0	0
80168	0.1247	0	0	0	0	0	0	0
105369393	0	0	0	0	0	0	0	0
283214	0	0	0	0	0.08568	0	0	0.2136
84649	9.035	12.07	5.601	3.866	4.367	5.992	2.232	6.456
100506113	0.308	0.5979	0.4163	1.197	0.7547	1.123	0.2304	0
7405	14.81	17.26	10.17	10.89	4.858	5.56	6.114	12.79
7481	0.1625	0	0.1098	0	0.04977	0	0.06079	0
112268079	0.1546	0	0	0	0.09468	0	0	0
107984359	0	0	0.1448	0	0	0	0.08018	0
100189072	0	0	0	0	0	0	0	0
100189224	0	0	0	0	0	0	0	0
105369395	0	0	0	0	0	0	0	0
5612	45.13	42.49	33.63	44.82	26.42	23.78	30.29	35.4
100506127	0.5104	0.4278	0.4389	0.3607	0.04263	0.1268	0.3471	0.6024
56946	12.15	11.05	9.077	10.95	2.807	3.441	7.048	11.65
101928813	6.962	1.853	2.352	3.164	1.169	1.705	0.6721	1.543
2615	0.4239	0.2468	0.9166	0.3295	0.5712	0.1288	0.2537	0.5179
107984360	0.3173	0.308	1.286	1.85	0.1944	0.2891	0.9496	0.2423
390226	0.6013	0.2918	0.5079	0.5843	0.4144	0.2283	0.2812	0.8035
105369397	0	0	0	0	0	0	0	0
25987	0	0	0	0	0	0.03234	0	0
101928837	0	0	0	0	0	0	0	0
55331	13.09	13.5	10.03	9.14	2.977	4.06	1.936	8.419
192134	0.08405	0	0	0	0	0	0	0
105369399	0	0	0	0	0	0	0	0
105369400	0	0	0	0	0	0	0	0
726	0.5509	0.713	0.3102	0.6246	0.1125	0.08368	0.5496	0.7012
4975	0	0	0	0	0	0	0	0.6531
4647	2.369	1.442	0.5021	0.3611	0.2134	0.5361	0.278	0.7094
220032	0.2369	0	0	0	0	0.01799	0.02215	0.1809
5058	50.79	47.22	17.98	13.74	10.37	13.82	9.917	22.59
646029	0.3421	0.2213	0.4623	0	0.06985	0	0.08531	1.567
282679	2.247	3.035	2.641	4.368	0.2993	0.2374	1.17	4.179
1207	33.74	39.51	33.03	28.63	24.73	26.03	41.73	37.22
107984369	0	0	0	0	0	0	0	0
51773	14.36	18.55	15	18.43	8.449	10.46	9.976	17.79
28971	6.31	6.124	7.462	8.322	1.242	1.711	4.384	9.982
92105	13.28	13.04	12.71	16.43	4.464	7.034	10.31	16.91
100532726	7.184	5.893	4.376	5.507	4.959	5.287	9.085	4.791
65987	0	0.215	0.1497	0.2153	0.06786	0.0673	0.08288	0.1692
7069	0.3584	0.3478	0.9687	0.6965	0.1098	0.2177	1.207	0.5474
4718	10.48	10.36	7.999	8.11	6.954	7.545	11.91	8.596
105369401	0	0	0	0	0	0	0	0
79053	11.99	9.211	8.213	9.223	4.284	4.501	6.664	10.3
100289388	2.331	1.508	1.838	1.888	0.5949	0.59	0.5813	0.2967
283219	1.975	0.8251	1.081	1.361	0.4902	0.6228	0.449	0.6111
57558	8.149	6.362	3.861	3.214	1.75	2.758	1.597	3.445
9846	28.58	20.54	8.172	8.306	3.562	4.786	2.349	7.637
105369402	3.642	8.981	4.523	2.679	1.266	0.6578	1.178	6.465
101928865	3.972	5.969	10.22	7.221	3.924	6.771	2.396	8.219
79731	5.914	6.262	8.984	6.745	4.551	5.761	7.716	9.705
105369403	0.9112	1.658	0.6157	0.9962	0.1395	0.1038	0.7243	2.088
101928896	1.76	1.139	0.3965	1.141	0	0.1782	0.439	1.344
26011	0	0.07631	0.03542	0.02547	0	0.05572	0	0.1401
100126333	0	0	0	0	0	0	0	0
100847000	0	0	0	0	0	0	0	0
105369405	0	0	0	0	0	0	0	0
107984424	0	0	0	0	0	0	0	0
105369406	0	0	0	0	0	0	0	0
105369408	0	0	0	0	0	0	0	0
105369409	0	0	0	0	0	0	0	0
101928944	0	0	0	0	0	0	0	0
101928989	0	0	0	0	0	0	0	0
100422823	0	0	0	0	0	0	0	0
107984423	0	0	0	0	0	0	0	0
105369410	0	0	0	0	0	0	0	0
220382	0	0	0	0	0.03283	0.03256	0	0
105369413	0	0.3301	0.6895	0.6611	0.1042	0.1033	0	0.2597
5547	37.42	35.43	20.85	19	17.07	19.34	16.38	20.91
220042	3.349	4.372	1.405	1.459	0.6013	0.3859	0.7345	2.911
27314	1.563	1.942	2.873	2.795	0.9576	0.9117	1.934	3.693
100379250	0	3.025	8.424	0	0	0	6.995	16.66
100506233	15.94	16.38	19.43	24.91	6.319	9.305	13.1	15.75
51585	74.48	59.65	62.39	63.15	29.85	44.34	40.31	65.3
100506282	23.33	25.07	26.46	30.77	13.4	15.82	16.83	25.13
106736475	3.642	3.119	3.185	4.372	0.7874	1.432	1.362	2.945
338699	3.097	4.342	3.581	3.211	1.265	1.526	3.141	3.469
60492	9.703	11.26	9.706	10.82	5.448	6.097	8.042	10.97
105369420	0	1.02	0.2367	1.021	0	0	0.2621	0.5351
1740	0.269	0.1305	0.1818	0.2054	0.005885	0.1167	0.1653	0.1321
107984425	0	0	0	0	0	0.0383	0	0.04814
101929043	0.01457	0	0	0.02832	0	0	0	0
105369416	0.06388	0	0.1727	0	0	0	0.1912	0
55863	11.72	13.04	12.4	16.25	6.325	6.522	7.419	11.27
84233	25.72	27.96	22.24	32.49	14.97	17.03	19.05	30.25
58487	24.85	32.03	40.67	46.95	11.09	15.82	29.69	26.81
220388	0	0.8696	0.7265	1.567	0	0.1633	0.6033	0.2737
54843	6.095	7.6	10.5	39.97	3.486	2.746	10.78	10.82
220047	0.07081	0.1374	0.2871	0.2752	0	0	0	0
8301	150.7	169.1	109.6	143.9	49.09	60.65	49.02	96.64
107984426	0	0.2405	0	0	0	0	0	0
8726	7.391	9.431	9.834	15.17	3.752	4.532	6.047	8.933
102465452	25.5	18.56	34.46	80.54	3.905	11.62	9.539	24.34
51501	12.16	11.89	10.04	11.91	8.473	10.21	12.02	15.46
105369421	1.189	2.307	1.285	1.848	0.1456	0.4332	0.3557	1.815
60494	0.4128	0.4452	0.434	0.1783	0	0.2229	0.2059	0.3503
10873	0.8707	1.365	1.448	1.237	0.6154	0.6714	0.4259	1.33
107984427	0.06688	0.02596	0.09039	0.07799	0.02458	0.008126	0.02002	0.1226
102724775	0	0	0	0	0	0.01781	0	0.04479
11098	0.1702	0.0367	0	5.512	0.1853	0.04595	0.7497	0.02888
8587	0	0	0	2.396	0	0	0.6148	0
112268086	0	0	0	1.298	0	0	0.04995	0
107984429	0	0	0	1.036	0	0	0	0
107984428	0	0	0	0.1502	0	0	0	0
8322	0.05696	0	0	0.9963	0.06978	0.0865	0.1278	0.1305
100506368	0	0	0	0	0	0	0	0.5302
105369422	0	0	0	0.1585	0	0	0	0
65084	5.072	3.92	5.335	5.71	1.406	1.645	2.112	3.821
107984361	0.04694	0	0	0	0.02875	0.02851	0	0
105369423	0	0	0	0	0	0	0	0
23682	0.6967	0.3864	0.3363	0.2902	0.5792	0.3023	0.2979	0.228
100423040	0	0	0	0	0	0	0	3.492
1075	35.43	50.1	18.88	28.88	20.01	23.56	18.44	19.56
101929174	0.3781	0.2752	0.2555	0.09186	0.1448	0.02871	0.2122	0.1444
2915	0.02553	0	0.0345	0	0	0	0	0
100873989	0	0	0.05897	0	0	0.05302	0	0
107984363	0	0	0	0	0	0	0	0
7299	0	0	0	0	0	0	0	0
50507	0	0	0	0	0	0	0	0
219595	0	0	0	0	0	0	0	0
390231	0	0	0	0	0	0	0	0
57093	0	0	0	0	0	0	0	0
105369176	0	0	0	0	0	0	0	0
642446	0	0	0	0	0	0	0	0
399939	0	0	0	0	0	0	0	0
729384	0	0	0	0	0	0	0	0
120146	0	0	0	0	0	0	0	0
399940	0	0	0	0	0	0	0	0
642569	0	0	0	0	0	0	0	0
642612	0	0	0	0	0	0	0	0
642623	0	0	0	0	0	0	0	0
10003	1.91	2.119	1.686	2.955	0.4537	0.592	0.5541	2.322
26973	15.23	26.37	36.95	39	9.366	9.703	13.82	26.13
101929222	0.2718	1.055	1.102	1.057	0.333	0.8256	0.61	0.8302
100616186	0	0	0	0	0	0	0	0
100302228	0	0	0	4.986	0	1.559	0	0
105369427	0	0	0	0	0	0	0	0
107984371	0	0	0	0	0	0	0	0
105369428	0	0	0	0	0	0	0	0
105369429	0	0	0	0	0	0	0	0
120114	0	0	0	0.01481	0	0	0	0
105369431	0	0	0	0	0	0	0	0
4544	0	0	0	0.2195	0	0	0	0
120103	11.52	11.52	15.61	13.13	5.085	7.728	2.621	9.401
112268080	0.2998	1.018	0.5064	0	0	0.04553	0	0.3434
159989	0.4402	0.5696	0.1983	0.2139	0.04494	0.04457	0.05489	0.1121
56935	9.017	11.98	6.724	4.748	2.83	3.319	2.459	4.885
85459	13.64	13.39	12.54	15.83	6.268	8.174	7.588	14.17
619383	119.8	143.4	130.5	129.7	93.45	97.39	76.69	111
79101	49.62	66.12	78.18	90.53	40.97	43.18	39.4	66.23
684959	45.53	57.9	86.99	73.23	87.51	76.3	86.92	115.1
692063	41.73	77.62	145.7	158.8	82	59.15	88.45	130.1
692075	44.44	80.52	96.1	74.86	12.7	21.6	44.34	54.31
677792	27.51	50.26	59.05	81.77	24.78	17.7	14.53	44.49
654320	30.27	38.19	83.86	44.12	25.03	36.78	16.98	41.61
692072	28.82	95.1	155.8	106.4	19.42	15.76	17.25	66.02
677805	27.09	24.75	49.54	61.95	15.62	15.49	19.08	24.34
100302240	50.86	40.39	71.86	67.4	26.91	25.28	17.3	31.78
677822	56.32	106.1	107.5	125.6	41.6	47.3	52.05	70.84
28970	6.401	5.436	7.137	9.072	2.026	2.479	3.812	8.188
9440	12.49	11.64	15.7	16.64	6.434	6.959	11.66	13.45
387804	0.2624	0.1019	0.2837	0.6121	0.1286	0.1913	0.1963	0.3207
341208	0.3984	0.1406	0.04894	0.3519	0.06655	0.176	0.02709	0
24145	11.54	8.439	9.088	10.58	7.664	8.322	4.657	5.876
105369435	0.1837	0	0.1242	0.04464	0.0422	0.08371	0.01718	0
390243	0	0	0	0	0	0	0	0
10888	0.04919	0	0	0.1912	0	0	0	0
4361	12.75	15.44	13.75	15.78	5.161	5.859	7.402	14.77
100302275	2.446	9.497	0	0	0	1.486	1.83	3.736
54851	25.11	17.13	15.05	25.94	9.913	11.36	13.6	21.35
643037	0	0	0	0	0	0	0	0
2526	15.13	16.14	6.534	7.91	3.622	6.149	3.175	9.085
105369438	6.359	7.287	1.657	3.276	2.159	3.258	1.949	3.042
143689	4.892	6.635	4.166	3.777	2.217	4.031	1.655	5.323
105369436	0.1182	0.1311	0.04565	0.1313	0.07241	0.04104	0.01263	0.07738
154810	1.086	0.7297	0.4798	0.1218	0.1023	0.1903	0.3281	0.4785
107984376	0	0	0	0	0.01275	0	0	0
51503	24.85	29.9	20.81	29.03	17.51	18.93	26.8	27.98
