GeneID	GSM2228986	GSM2228987	GSM2228988	GSM2228989	GSM2228990	GSM2228991	GSM2228992	GSM2228994	GSM2228995	GSM2228996	GSM2228997	GSM2228998	GSM2228999	GSM2229000
2041	1.201	1.244	1.024	0.4038	1.388	1.032	0.2927	0.2387	0.1641	0.6692	0.518	0.6602	0.4959	0.6202
285965	0.7933	0.1721	0.06099	1.538	0.2399	0.1273	0.03262	0.009222	0.07728	0.006351	0.0398	0.0351	0.005857	0.003682
338398	0.06209	0	0.02063	0	0.05718	0.01757	0	0	0	0	0.009937	0	0	0
259287	0.03215	0	0	0	0	0.0182	0.02952	0.01252	0	0	0.02058	0	0	0
105375547	0.3516	0.04866	0	0.9429	0.1425	0.0398	0	0	0.0353	0.03771	0.03376	0	0.01159	0
392133	0	0	0	0	0.08603	0.01469	0	0	0	0	0.06644	0	0	0
441294	0.08039	0.01589	0.007632	0.2431	0.02962	0.0455	0.8857	0.644	0.3229	1.125	0.2353	0.1106	0.2424	0.1357
101928466	0.1508	0.05567	0.04762	0.1916	0.05279	0.02988	2.493	0.8312	1.113	0.5798	0.3573	0.4863	0.3581	0.3987
285966	1.027	0.3355	0.2325	1.673	0.3838	0.3511	4.884	2.17	4.071	2.343	2.485	2.762	1.427	2.79
340307	0.1025	0.01577	0.01893	1.126	0.02938	0.03869	1.077	0.8118	0.5719	1.446	0.2954	0.1182	0.2968	0.2267
653691	0.3144	0.2659	0.1436	0.3883	0.2944	0.2447	1.672	1.352	1.065	1.461	1.698	1.524	0.8553	1.686
154761	0.9523	0.4176	0.2774	1.942	0.3638	0.4658	4.156	1.895	3.105	2.056	2.457	2.736	1.353	2.654
112267988	0.2912	0.05757	0.0622	0.8953	0.06896	0.05297	4.926	1.498	1.796	0.7733	0.7057	0.8477	0.4561	0.6597
9747	5.41	1.936	1.09	10.54	1.567	1.364	8.585	1.104	10.46	2.581	2.011	6.86	2.05	3.227
105375549	1.453	0.4221	0.2504	0.3798	0.5948	0.3656	0.7906	0.08384	1.243	0.1347	0.1895	1.316	0.1597	0.1674
26211	0	0	0	0	0.02909	0	0	0	0	0.003137	0.02247	0	0.002893	0
135948	0	0	0	0	0	0	0	0	0	0	0.03987	0	0	0
135946	0	0	0	0	0.02091	0	0	0	0	0	0.04541	0	0	0
393046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375548	0	0	0	0	0.06401	0	0	0	0	0	0.02781	0	0	0
392138	0	0	0	0	0.02346	0	0	0	0	0	0.01019	0	0	0
346525	0	0	0	0	0.02346	0	0	0	0	0	0.04077	0	0	0
442361	0	0	0	0	0.02287	0.03514	0	0	0	0	0.02981	0	0	0
135941	0	0	0	0	0.01004	0	0	0	0	0	0.008725	0.0808	0	0
100128553	0.09051	0.0261	0.0188	0.2715	0.02501	0.06404	0.3532	0.1939	0.409	0.2346	0.1014	0.07546	0.05223	0.1196
445328	0.2032	0.05728	0.09752	0.5576	0.1747	0.1214	0.6425	0.1055	0.5894	0.226	0.3107	0.3346	0.1303	0.4212
101928605	0.6602	0.2215	0.339	0.6777	0.398	0.4247	0.4133	0.1286	0.3616	0.1609	0.4227	0.08896	0.06927	0.2426
112267987	0.2941	0.03392	0.04887	1.09	0.1084	0.04162	0.03376	0.01432	0.3323	0.01315	0.04708	0.0545	0.01212	0
402317	0	0.01469	0.03174	0	0.08212	0.03605	0	0	0.06395	0.01139	0.03058	0.0236	0.0105	0
101928492	0.8165	0.2753	0.3026	2.615	0.3587	0.4622	0.4902	0.1957	0.5676	0.1235	0.4323	0.1164	0.1139	0.1758
401428	0.2556	0.2211	0.08492	0.4509	0.4472	0.2351	0.2053	0.07464	0.3528	0.09137	0.1738	0.1657	0.0632	0.159
401427	0.03184	0.05876	0.03174	0	0.09385	0.01802	0.2339	0.0744	0.1279	0.03416	0.1019	0.0236	0	0.03961
728377	0.07774	0.06194	0.07279	0.0399	0.1119	0.128	0.3439	0.1404	0.2555	0.09854	0.3099	0.3561	0.08156	0.3033
100142659	0.06685	0.004406	0.01269	0.2291	0.04925	0.03784	0.2806	0.2045	0.2973	0.2527	0.1009	0.07078	0.04724	0.07128
441295	0.4223	0.1531	0.06013	0.4683	0.3667	0.1707	0.1385	0.07047	0.2423	0.0647	0.1545	0.1341	0.05968	0.05628
346528	0	0.01469	0.08465	0.08989	0.1173	0.03605	0	0	0.06395	0.01139	0.03058	0.0236	0.0105	0
7984	0.1407	0.1024	0.09714	0.1452	0.1635	0.144	0.4076	0.1602	0.4349	0.2129	0.357	0.4092	0.1089	0.4108
135935	0.02196	0	0	0	0.02427	0	0.01008	0	0	0.007851	0.02109	0	0	0.006829
27010	3.185	0.5858	0.5173	7.006	0.4933	0.695	2.387	0.2807	3.042	0.4383	0.3883	1.612	0.3759	0.7168
105375552	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375551	0	0.002849	0	0	0.00455	0	0	0	0	0	0.03163	0	0	0
105375553	0	0	0	0	0.02086	0	0	0	0	0	0.02417	0	0	0
26047	0	0	0.001935	0	0.01287	0	0.02139	0.01361	0	0.004164	0.03355	0.01079	0.0009602	0
101928700	0.1249	0	0	0	0.01022	0	0	0	0	0	0.01333	0	0	0
100313895	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986721	0	0	0	0	0	0	0	0.02732	0	0	0.02246	0	0	0
105375556	0	0	0	0	0	0	0	0.01007	0	0	0.02483	0	0	0
105375554	0	0.06602	0.01902	0	0	0	0	0	0	0	0.009162	0	0	0
202865	0	0	0	0	0	0	0	0	0	0.009213	0	0.0191	0.008497	0.2083
105375557	0	0	0	0	0.01595	0	0	0	0	0	0.01386	0	0	0
8454	20.09	5.543	3.378	34.55	4.346	4.461	55.32	8.127	109.5	19.26	14.32	90.86	26.61	38.21
2146	4.915	1.092	1.013	4.889	0.7253	0.6229	12.34	2.346	16.76	3.762	2.786	11.69	4.22	6.488
6090	16.98	7.016	1.645	27.46	4.039	4.805	10.07	8.815	19.89	2.908	3.17	2.621	3.732	10.56
6086	0.6189	0.4283	0.2057	0	0	0.1752	0.5683	0.1205	1.243	0.4426	0.2972	1.606	0.9184	3.85
6085	768.9	810.6	107.5	435.4	93.46	43.85	218.8	110.9	1329	98.62	122	312.4	329.5	666.8
6084	429.9	284.7	61.94	278	48.33	34.97	103.6	72.9	569.2	44.28	53.52	122	109.4	290.7
102723099	0.06245	0.03601	0.01037	1.609	0.08052	0.1679	0.344	0.152	0.627	0.1786	0.1799	0.7868	0.242	0.3204
9601	113.3	55.21	42.79	137	51.53	62.55	46.62	56.28	34.85	27.2	30.55	43.97	20.59	34.88
136051	1.148	0.9738	0.323	3.398	1.429	1.431	2.057	0.7283	2.547	1.844	1.334	2.161	1.282	2.038
155054	0.2601	0.3471	0.08952	1.731	0.462	0.284	0.7506	0.1483	1.129	0.4351	0.3271	0.7298	0.3462	0.4449
