GeneID	GSM2202553	GSM2202554	GSM2202555	GSM2202556	GSM2202557	GSM2202558	GSM2202559	GSM2202560	GSM2202561	GSM2202562	GSM2202563	GSM2202564	GSM2202565	GSM2202566	GSM2202567	GSM2202568	GSM2202569	GSM2202570	GSM2202571	GSM2202572	GSM2202573
261734	1.991	2.344	2.35	3.268	3.265	2.876	3.452	1.986	2.145	3.662	2.928	6.542	4.547	5.123	4.448	6.741	5.584	4.074	4.155	3.591	6.32
8514	37.56	44.2	54.17	61.97	75.63	64.59	58.21	63.99	44.02	50.12	64.01	108.9	100.9	109.7	125.6	130.4	95.2	95.45	116	79.08	94.22
26038	0.06568	0.0084	0.01347	0.2815	0.05335	0.2365	0.2173	0.185	0.01762	0.1933	0.207	0.1709	0.1223	0.08982	0.09793	0.04641	0.08049	0.07737	0.07922	0.08859	0.131
105376687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1759	0	0	0	0
6146	1067	1167	1044	1139	1034	1074	1045	1076	978.5	1023	1100	756.6	771.5	744.9	882.7	781.5	772.9	1069	809.7	614.3	808.6
107985733	14.4	15.08	13.45	18.52	14.82	13.53	16.52	12.99	14.94	15.07	17.49	11.03	3.253	13.53	15.73	5.857	12.99	12.02	15.29	4.913	8.542
102724450	0	0.3648	0.1755	2.713	0	0.3424	0	0	0	0	0	0	0.5626	1.62	0.4029	0.9676	0.8989	0.504	0.344	0.6413	0.2626
388591	0.7288	0.7115	0.9604	3.343	2.303	1.206	1.572	0.9892	1.632	2.102	0.8589	2.841	1.829	6.782	2.03	3.727	1.818	2.539	5.314	2.606	2.796
23463	8.816	7.066	10.77	9.346	10.66	8.749	11.67	12.45	10.59	12.39	10.04	18.39	16.77	20.91	16.08	16.18	17.4	15.85	21.44	15.55	17.74
148645	0.2837	0	0	0	0	0.289	0.2256	0.08998	0	0	0	0	0.08634	0.0829	0.06184	0.08353	0.138	0.07736	0.1188	0.1476	0.06046
390992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387509	0.1594	0.1925	0.4018	0.1014	0.3327	0.6288	0.3717	0.06066	0.04455	0.2182	0.3601	0.6582	0.2037	0.4192	0.2397	0.4881	0.2209	0.07823	0.4539	0.2687	0.5707
11332	7.989	3.683	7.749	7.909	2.783	6.391	7.404	8.817	4.23	7.815	5.353	9.258	9.313	10.11	6.496	6.026	8.438	5.645	10.33	8.888	7.8
54626	0	0	0	0	0	0	0	0	0	0	0.07786	0	0	0	0	0.01073	0	0	0	0.01137	0
83715	1.868	3.049	2.978	2.555	3.366	3.168	4.164	3.295	2.428	2.104	3.302	6.325	4.67	5.953	6.441	7.325	4.714	5.026	5.628	4.445	5.804
100422975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8718	110.6	159.9	166.1	147.8	195.9	189.7	255.1	231.4	142.5	143.3	218.6	378.6	253.4	368.1	385.6	397.1	253.1	263.4	325.3	234.8	345.2
57449	2.472	2.537	4.408	2.673	6.392	4.482	3.841	1.956	2.8	3.354	6.522	8.837	9.193	8.667	14.05	10.35	7.791	6.736	7.823	7.027	10.75
79707	9.161	7.976	16.92	9.151	14.13	14.5	16.42	14.63	13.65	10.01	20.61	16.1	16.71	17.52	18.82	19.85	18.84	17.07	21.75	11.36	17.28
80835	0.09729	0.09073	0.02339	0	0.08232	0.1115	0.02901	0	0.4997	0	0.01114	0	0.06662	0.07995	0	0.03223	0.1331	0.01492	0.04583	0.05695	0.04665
107984912	0	0	0	0	0.7855	0	0	0	0	0	0	0	0	0.1526	0	0	0	0.1424	0	0	0
3104	13.67	12.35	18.66	16.65	20.01	15	15.53	19.73	11.99	13.09	21.11	27.31	25.52	25.21	28.96	33.5	26.76	24.77	27.42	19.17	28.71
9903	10.35	9.7	15.66	10.38	13.89	13.72	16.92	13.76	8.005	10.99	16.72	27.57	24.96	26.99	29.45	30.03	23.52	20.81	29.19	20.29	28.56
107984913	0.07878	0	0.5891	0.2505	0.3555	0.06567	1.816	0.2249	0.2863	0	0.2165	0.2847	0.3956	0.4489	0.3349	0.5567	0.4597	0.2578	0.5608	0.09839	0.5037
148479	3.326	3.372	6.188	3.923	6.198	6.824	6.648	7.008	5.081	8.813	7.067	11.8	7.302	9.667	11.78	13.49	9.267	7.154	11.15	8.072	8.703
90326	8.635	7.493	10.29	7.616	10.53	10.79	11.69	11.86	7.763	9.413	11.57	16.63	13.25	16.52	16.53	19.09	14.25	13.96	15.68	12.08	14.55
55735	14.02	14.06	20.33	21.33	22.43	20.04	19.59	19.18	13.87	17.36	23.44	33.73	29.43	32.76	30.48	38.6	30.21	29.68	31.32	23.91	25.47
100505887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110841581	0.4688	1.349	2.043	1.101	0.1587	2.188	0	0	0	0	2.147	1.016	1.926	1.849	1.288	1.077	1.334	0.9204	1.296	1.581	0.5395
23261	1.172	1.72	1.279	1.283	1.648	1.431	1.591	1.303	1.356	1.057	1.557	1.914	1.664	1.689	1.323	1.096	1.274	2.296	1.338	1.281	1.347
105376692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102725193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928836	0	0	0	0	0	0	0.1668	0.2329	0	0	0	0	0	0	0	0	0	0	0	0	0
105376691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3689	0	0	0	0
105376689	0.02601	0.06931	0.2112	0.5408	0.4476	0.2963	0.3516	0.05775	0.3417	0.141	0.278	0.5103	0.3919	0.285	0.5359	0.1072	0.2467	0.947	0.1743	0.2924	0.3825
9341	13.08	11.55	17.58	17.29	27.05	18.64	23.38	18.47	18.43	19.73	20.79	26.87	33.62	30.27	24.58	25.94	23.63	25.97	30.55	19.53	25.36
8863	0.4809	2.193	2.447	1.528	2.596	1.71	2.87	1.952	1.659	2.406	1.89	2.706	4.227	2.546	3.679	3.13	3.017	4.086	2.876	2.703	3.41
10911	0.8971	1.151	0.7017	1.116	1.029	0.4309	0.3143	0	0.6375	1.873	0.8635	0.7535	1.166	0.9997	0.8353	0.7253	0.9982	0.6717	0.7259	0.8545	0.8749
3604	0.1243	0	0.2704	0.0774	0.3761	0.1256	0.1557	0.07168	0.09476	0.3352	0.766	0.2217	0.4746	0.3864	0.2808	0.2329	0.2638	0.1664	0.4827	0.247	0.7225
11315	143.8	154.5	139.4	166.6	139.6	131	148.8	151.6	135.5	165.8	118.2	127.1	136.9	146.3	125.8	113.7	130.3	125.8	140.5	123.6	125.5
54206	0.1365	0.2263	0.06318	0.1335	0.1476	0.177	0.1507	0.2309	0.01907	0.1233	0.1111	0.4345	0.4881	0.3888	0.3198	0.5626	0.2655	0.5117	0.4287	0.2131	0.4508
107984915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50651	0.0913	0.5514	0.5202	0.1935	0.2403	0.4904	0.4678	0.6371	0.2892	0.2083	0.2788	0.7855	0.8614	0.6936	1.055	0.7527	0.3552	1.394	0.7392	0.7032	1.167
473	15.13	19.18	25.22	22.15	21.44	22.56	18.57	18.82	12.85	20.43	25.26	44.67	37.37	39.27	42.68	51.12	43.63	29.95	34.66	22.05	30.21
102724552	3.393	5.882	7.696	7.716	8.771	10.01	1.838	4.258	2.189	6.572	3.211	7.738	5.72	7.845	9.218	10.08	11.26	8.328	6.465	5.798	4.434
106632271	0	0.9678	2.037	0	0	0	0	7.776	0	0	0	0	0	0	0	0.401	0.9935	0	0	0	0
2023	238	243.7	255.5	302.1	290.3	249	288.7	311.6	244.8	274	213	289.9	346.9	435.8	326.9	321.6	301.5	312.7	342.8	319.5	319.4
102465436	3.489	4.339	8.201	0	5.413	0	3.237	0	0	13.93	0	3.602	1.593	3.059	1.141	2.055	2.545	3.568	2.192	2.724	0
100505975	1.505	2.406	1.93	2.804	0	0	2.67	2.424	0	1.882	0	1.435	1.586	1.827	2.953	2.148	1.9	3.552	1.891	1.518	1.999
112268261	0.239	0.9028	0.3817	0.3016	0.809	0	0.5802	0.6304	0.1407	0.3588	0.07682	0.5066	0.2068	0.761	1.086	0.5334	0.4772	0.9057	0.4109	0.3535	0.4665
765	9.059	24.74	14.92	19.04	14.19	10.72	15.02	12.3	11.94	9.685	9.399	19.72	10.36	15.43	20.35	24.25	13.09	21.72	9.951	12.44	14.82
155184	0	0	0.09579	0	0	0	0	0.0237	0.3759	0	0	0.1157	0.1023	0.1638	0.171	0.11	0.02725	0.1834	0.06258	0	0
6518	1.265	2.098	0.4618	0.7221	0.1487	0.6225	0.08383	0.5852	1.79	0.9847	0.2012	0.449	0.9987	0.8318	0.1896	0.6053	2.326	0.2372	0.7616	2.905	1.399
80045	1.002	1.295	2.371	2.423	2.786	1.587	1.616	1.821	1.347	2.232	2.216	3.778	3.436	2.765	3.911	4.284	2.962	5.026	3.8	2.61	4.033
106614088	0.06225	0.3185	0.07183	0.2558	0	0.3425	0.0594	0	0.1566	0.2237	0	0.1157	0.1705	0.5894	0.02443	0.05499	0.1907	0.2139	0.2659	0.2099	0.04776
407040	0	0	0	0	0	0	0	0	3.156	0	0	0	0	0	0	0	0	0	0	0.4407	0
102724571	0	0	0.2703	0	0	0	0.1257	0	0	0	0	0.08162	0	0.2079	0	0.1397	0.1153	0	0.06622	0.04937	0
9563	4.435	7.417	7.993	5.959	9.242	7.181	8.426	7.471	6.086	5.206	11.48	15.3	12.67	12.04	17.36	19.44	15.25	14.81	13.71	12.08	13.85
80176	3.974	4.236	5.074	3.326	2.608	2.806	3.379	6.152	2.068	3.479	5.495	5.574	4.176	9.948	4.642	6.535	6.144	3.047	5.422	5.51	6.84
100506022	0.414	0	0	0.2648	0	0	0	0	0	0	0	0	0	0.05583	0	0.0375	0.04646	0.02605	0	0.01988	0
84275	2.616	3.903	4.297	3.27	3.454	4.963	3.718	3.712	3.033	2.796	4.07	3.801	4.192	4.824	4.181	4.975	4.282	3.281	4.576	3.92	4.509
199953	1.024	2.001	1.79	1.29	1.684	2.606	1.358	1.432	1.074	2.093	1.723	3.429	3.012	2.988	3.435	3.643	2.953	2.486	3.282	2.813	3.234
107985734	0.6341	0	1.174	1.241	0.7551	1.409	0.2987	0.581	0.07877	0.3215	1.377	0.8001	0.9005	1.42	0.8293	1.286	1.079	0.6916	1.121	0.7479	0.9909
105376712	3.454	6.802	4.053	6.788	0.6936	2.733	1.862	2.451	2.651	3.607	3.54	5.078	3.047	3.08	3.905	4.965	4.484	4.454	1.912	3.62	1.348
5293	68.69	88.03	129.5	94.39	112.8	108	122.5	119.7	66.56	67.33	146.2	211.8	163.9	180.3	202.4	227.6	158.9	128.7	181.7	123.1	167.7
644997	1.164	3.586	3.185	3.708	4.564	6.532	4.108	4.241	2.452	1.895	2.366	1.319	1.166	0.8213	0.8077	1.605	1.398	0.7664	1.07	0.3989	0.7624
101929074	2.512	2.85	3.255	3.211	3.2	2.567	1.031	3.444	4.802	1.109	4.008	2.343	1.85	1.989	1.484	2.768	3.429	1.591	1.358	2.024	1.14
22883	25.74	40.8	50.08	50.48	49.09	56.48	56.82	51.81	34.08	42.38	54.17	85.37	85.77	94.96	94.11	87.14	62.67	70.44	94.49	67.13	89.52
56998	4.318	4.571	5.213	4.2	5.093	8.591	6.196	6.993	2.592	7.199	5.743	6.733	7.918	7.759	7.746	7.877	6.213	7.458	8.527	5.831	7.658
105376717	1.174	3.469	0.8208	0.5482	5.779	2.046	2.291	2.335	1.342	1.37	2.541	3.966	2.631	3.227	2.512	3.394	2.219	2.488	3.218	2.499	4.708
84328	9.234	9.594	12.03	9.377	10.91	11.28	11.83	11.16	11.9	11.07	11.95	15.98	15.86	17.21	15.72	15.82	14.93	20.9	20.83	11.08	15.15
64802	2.277	2.461	2.598	1.69	2.372	3.388	3.499	2.047	1.977	1.32	3.424	3.046	3.274	3.358	3.411	3.638	3.258	4.4	4.382	2.87	3.689
113391335	0.408	0	0	0	0	0	0.7415	0	0	0	0.7474	0	0.1596	0	0	0	0	0	0	0	0
100847055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.172	0	0	0	0	2.545
116362	0.8934	0	0	0.09043	12.36	0	1.519	0	0	0	0.2258	0.3817	9.451	0.08102	0.2418	0.3266	0.06742	0	0.387	0.3463	0.3545
10277	7.065	9.49	11.36	12.22	11.19	10.37	12.46	12.36	8.448	11.57	13.38	21.21	16.71	19.43	19.16	21.71	17.13	16.1	21.25	14.61	17.57
23095	1.331	2.086	1.748	1.681	2.586	2.371	2.403	1.698	2.26	1.769	2.523	3.226	3.926	3.618	3.413	3.762	2.902	3.01	4.582	2.854	3.071
105376725	0	0.4378	0	0	0.7254	0.3573	0.1136	0	0.1198	0	0.458	0	0.1957	0.1409	0.3154	0.2524	0.3517	0.1753	0.2244	0.03346	0.137
5226	26.13	28.37	25.69	41.01	44.89	31.12	28.19	27.52	22.9	26.54	30.38	38.89	66.58	35.78	33.18	31	31.53	30.43	54.87	31.11	36.65
100526739	1.224	2.075	1.484	1.197	1.514	2.193	1.318	2.479	0.9708	1.216	1.47	1.793	1.55	1.695	1.781	1.743	1.526	2.196	2.083	1.553	2.12
378708	1.878	3.224	1.811	3.366	2.081	3.851	1.454	4.523	1.366	2.19	2.131	2.317	2.094	1.836	2.217	1.909	1.891	2.57	2.756	2.304	2.55
1325	0.5946	0.5432	0.8711	0.1662	0.09583	0.8024	1.711	0.7004	0.5223	0	0.4668	1.403	1.163	0.8935	0.4999	1.951	0.9914	0.8338	1.138	0.8487	1.412
1676	5.792	5.244	8.498	7.832	6.898	7.653	9.027	8.71	7.5	7.52	11.53	14.3	12.97	12.86	13.14	14.71	12.28	11.86	14.49	9.939	12.9
5195	4.269	4.334	6.747	5.968	5.425	6.162	4.879	5.29	3.349	5.051	7.039	8.463	8.333	7.39	8.746	9.723	7.929	7.107	7.104	5.788	7.808
54897	0.7512	1.448	1.434	1.165	1.214	1.855	1.253	1.177	1.108	1.87	1.309	2.921	3.156	3.134	2.133	2.749	2.039	1.67	3.47	1.931	2.492
105376733	0.04967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376735	0.5483	0	0.09372	0	0	0	0	0	0	0	0	0.1132	0.1001	0	0	0	0	0	0.09184	0	0
148345	0.04433	0.02835	0.06819	0.2732	0	0	0.2256	0	0	0	0	0.1922	0.2914	0.02332	0.1044	0.141	0.097	0.1523	0.2005	0.1495	0.06802
23435	47.82	63.09	73.31	69.36	64.92	69.39	77.27	66.81	61.34	60.34	90.52	108.3	88.15	110.6	92.53	115.4	100.9	117	118.7	86.16	76.54
10747	3.332	8.776	8.606	10.73	14.98	9.874	7.612	7.239	5.346	8.108	10.85	16.41	15.67	13.6	14.49	22.8	15.7	17.59	16.82	12.83	12.08
6723	30.31	31.34	36.62	44.46	33.7	35.85	35.58	48.45	26.41	40.82	32.39	42.72	55.17	59.71	51.05	56.53	44.38	33.3	52.67	59.23	60.41
5394	26	32.61	39.19	39.74	38.2	34.11	38.89	39.83	33.81	38.17	45.2	58.7	48.74	58.28	62.28	61.87	49.21	60.1	56.4	40.79	47.35
105376736	3.667	3.499	5.52	6.32	5.123	5.402	3.39	3.083	6.364	3.064	6.561	10.7	8.524	8.185	9.786	11.07	8.117	7.952	7.606	7.428	7.85
2475	10.74	16.39	18.86	15.23	15.68	15.89	19.5	17.22	14.49	20.11	25.29	30.01	26.24	33.82	31.76	35.09	27.51	25.07	32.25	23.71	29.13
100873935	2.089	2.657	3.994	2.152	2.729	3.85	4.663	4.255	3.32	3.889	6.043	6.244	5.522	6.073	6.257	7.188	5.856	4.678	6.631	4.601	5.062
10218	0.1241	1.014	0	0.1822	0.5601	0.2586	0	0.2559	0.5898	0	0.2653	0.1922	0.02833	0.0544	0.04058	0.1279	0.2716	0.2031	0.07797	0	0
29914	7.149	9.113	12.86	8.159	13.99	10.03	12.66	12.11	10.16	8.728	13.54	17.25	14.09	16.09	16.87	20.29	14.35	15	16	11.12	14.62
105376737	0	0	0.05096	0	0	0	0	0	0.2444	0	0	0	0	0	0	0	0	0	0.03329	0	0
105376739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376740	0.02744	0	0	0	0	0	0	0	0	0	0	0.085	0	0.07217	0	0.04848	0.06005	0.06735	0.06895	0.05141	0.1053
57540	0.1241	0.518	0.3535	0.3187	0.14	0.4195	0.2467	0.3214	0.02312	0.02949	0.3094	0.363	0.4532	0.8883	0.5139	0.5907	0.3621	0.6006	0.3204	0.2777	0.476
112268221	0.02826	0.02259	0.02717	0	0.1793	0.106	0	0.06722	0.154	0	0.1941	0.08753	0.1161	0.1858	0.1247	0.1248	0.1701	0.06935	0.0355	0.1323	0.0813
101929181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07726
26232	3.177	5.486	5.645	1.594	8.847	6.168	5.436	5.663	2.934	2.477	4.162	8.906	6.223	9.307	10.1	7.602	4.312	9.721	7.629	6.291	8.562
93611	14.46	23.5	26.96	20.37	24.13	27.67	25.51	23.05	18.14	17.86	27.96	42.06	30.49	36.56	42.44	42.82	32.52	38.24	30.17	30.26	33.85
26270	7.047	4.335	7.296	6.363	8.768	7.899	7.236	3.704	5.74	4.846	4.524	7.608	16.62	13.41	4.924	5.596	6.491	5.435	9.005	7.116	6.488
10459	12.05	12.63	13.79	16.92	15.59	16.25	16.45	13.82	9.266	14.75	10.44	13.22	16.85	15.43	15.16	14.04	13.14	12.02	13.54	13.13	13.01
374946	0.07186	0.1134	0.3169	0.07594	0.2092	0.03834	0.2468	0.1094	0.04821	0.1426	0.1053	0.2226	0.1968	0.2117	0.1805	0.193	0.1447	0.134	0.1011	0.14	0.1213
57085	23.76	19.64	38.27	35.53	41.5	41.11	47.34	24.62	18.17	35.87	34.55	40.69	67.22	31.55	49.65	49.57	34.94	31.56	24.51	26.49	33.72
284498	1.067	2.325	2.224	1.738	2.713	2.097	1.864	1.81	1.66	1.807	2.581	4.653	4.88	4.053	4.942	5.417	3.211	3.239	4.174	2.778	4.69
102724659	0.06927	0	0	0	0	0	0	0	0	0	0.07614	0	0	0	0	0	0	0	0	0.02595	0
4524	3.82	8.654	7.84	5.866	10.62	8.054	7.187	7.606	6.037	7.096	10.38	16.88	15.48	14.09	16.99	18.4	11.52	11.42	15.26	9.849	16.18
1185	3.287	5.736	6.033	6.068	7.481	5.102	6.243	5.237	3.992	4.601	8.256	11.25	8.196	8.799	8.717	10.95	8.086	7.789	8.339	6.03	8.4
100379251	1.931	2.091	1.976	3.245	3.873	4.231	3.64	5.097	2.376	1.359	3.195	5.884	5.203	5.364	4.277	5.667	3.782	4.433	4.969	3.296	4.002
4878	0.7264	0	0.5044	1.288	1.332	1.615	1.251	1.44	0.2538	0	0.6099	1.219	1.658	1.99	1.663	2.299	1.457	1.188	1.141	0.7938	0.8128
4879	0.6214	0	0	0	0	0	0	0	0	0	0.4687	0	0	0	0	0	0	0	0	0	0
26829	2.175	9.039	7.248	9.256	15.46	14.5	2.767	4.552	16.05	2.977	2.789	2.021	4.765	2.86	2.133	0.3842	1.904	11.21	3.279	2.037	4.171
90231	25.52	21.26	29.61	21.3	24.55	19.47	25.53	29.19	23.37	21.41	26.97	40.09	44.66	49.27	49.44	47.36	42.31	30.01	42.95	40.93	45.36
5351	3.678	3.513	3.182	2.888	7.25	2.381	2.495	3.902	3.69	4.916	2.266	3.266	9.892	4.17	3.388	4.43	4.924	1.304	6.05	7.015	7.58
9927	14.56	19.33	23.63	17.03	24.27	23.61	25.94	24.02	16.56	21.89	26.81	36.67	35.92	34.94	39.16	41.19	33.49	33.7	38.6	28.54	34.37
60672	20.4	24.84	25.87	36.35	36.63	31.26	27.6	26.04	19.33	25.94	25.66	48.27	45.66	42.4	45.36	40.91	34.75	31.67	38.96	31.18	48.48
102466982	3.185	4.668	1.531	0	0	0	2.532	3.788	0	0	0	4.933	3.271	2.094	5.468	7.034	3.485	4.885	4.001	3.729	6.109
943	0.178	0.3598	0.181	0.6756	0.9453	0.1228	0.2245	0.549	0.1235	0.3676	0.2474	0.1141	1.967	0.3067	0.1325	0.2277	0.4701	0.1657	0.3085	0.6094	0.4003
102465836	7.009	1.724	3.801	3.561	6.387	0	0	0.513	0	0.4613	3.951	37.57	59.81	41.12	35.96	42.38	35.98	19.19	11.51	42.92	37.23
7133	26.78	35.26	37.37	49.89	56.81	41.9	44.08	40.51	35.62	51.92	33.9	66.02	109.2	82.39	62.65	67.23	61.07	59.12	94.62	61.5	70.75
100616438	0	0	0	0	2.872	0	0	6.459	0	0.726	0	3.942	2.324	1.116	0.8323	2.248	1.857	5.206	3.198	3.974	6.51
107984917	0.3043	0.4054	0.2647	0.654	0.3127	0.2718	0.3457	0	0.01823	0.7253	0.5376	0.2693	0.5359	0.4002	0.2772	0.1536	0.333	0.3468	0.355	0.1425	0.2502
55187	8.099	14.61	15.21	11.86	13.48	13.2	14.48	13.59	11.84	13.8	20.09	25.37	19.47	24.07	25.47	30	23.19	21.01	26.54	18.09	23.36
677885	4.937	0	2.837	2.499	2.305	1.987	5.415	0	0	2.331	2.807	9.492	6.529	6.716	8.685	7.82	7.079	5.85	5.989	4.146	4.572
105376744	0.6613	1.283	0.9518	0.6043	2.122	1.498	0.8234	2.707	0.9835	0.3203	1.211	1.488	1.606	2.067	1.738	3.119	2.171	1.944	2.524	1.11	1.412
9249	18.54	20.06	25.99	22.11	15.2	25.66	24.41	18.67	11.55	12.81	16.42	29.32	18.35	24.99	30.66	27.11	19.11	23.45	24.69	14.65	22.7
102466722	6.953	1.647	14.85	7.369	6.536	0	23.95	9.555	2.591	0	2.123	23.93	8.463	11.17	17.43	13.65	8.452	15.17	3.882	4.341	5.927
343066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0.07287	0.03211	0	0	0	0	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0257	0	0	0	0	0
65121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0279	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343069	0.02212	0.02357	0	0.06492	0.1872	0	0	0	0	0	0.1216	0.137	0.06058	0.1163	0.04339	0	0.09681	0	0	0	0
65122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400735	0.07032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03534	0	0
343071	0.2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441871	0	0	0	0.6338	0	0	0	0	0	0	0	0	0	0	0.03259	0	0	0	0	0	0
440561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649330	0	0.1097	0.03298	0	0.2177	0	0	0	0	0	0	0	0	0.1353	0	0	0	0	0	0	0.09868
441873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440563	0.1343	0.09544	0.0287	0	0	0	0	0	0	0	0.04101	0.06934	0.06132	0.1177	0.04392	0	0	0.05494	0	0.04194	0.08588
645354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101060301	0	0	0	0	0	0	0	0	0	0	0	0.08637	0.07638	0.1467	0.05471	0	0	0.06844	0	0.05224	0.107
343070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03029	0	0	0	0	0	0
645382	0.06819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391004	0.1804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0.03084	0	0	0	0	0	0	0	0	0	0	0	0	0
126755	0	0.1908	0.0306	0	0	0.3582	0	0	0	0	0.2187	0.1479	0	0.09418	0.1639	0.04218	0.02612	0	0.05999	0.04472	0.229
102724856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06085	0	0	0	0.03556
107984918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984919	0	0	0	0	0	0	0	0	0	0	0	0.03775	0	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0.1468	0	0
7799	8.615	13.58	15.82	15.05	13.01	14.76	15.88	14.35	13.47	14.92	20.64	28.35	19.79	23.34	23.44	27.37	22.21	21.78	26.68	15.87	21.45
23254	0	0.03582	0	0	0.0352	0	0.05344	0.01523	0	0.1533	0.01759	0.05948	0.06136	0.04629	0.02512	0.06219	0.04202	0.03142	0.04423	0.02698	0.04911
107985467	0.02444	0	0	0	0.1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02344
107985468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008976	0
107985469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04296
200197	0	0	0	0	0.08158	0	0	0	0	0	0	0.01148	0.02031	0	0	0.0131	0.008114	0	0.009317	0	0.01422
55092	0.1843	0	0	0	0.3743	0.09218	0	0	0.06182	0	0	0	0.6058	0.04847	0	0.04884	0	0	0	0.03453	0.07071
727684	0.04649	0	0	0	0	0	0	0	0	0	0.2271	0.048	0.04244	0.04075	0.0304	0.05475	0	0	0	0	0
114827	0.0267	0.06046	0	0	0	0	0.04245	0	0	0	0.08558	0.01034	0.06398	0	0	0.005895	0.02191	0.00819	0.04192	0.03751	0.0128
101927417	0.008316	0.1329	0	0	0	0	0	0	0	0	0	0	0.04555	0	0	0.01469	0	0.02041	0	0.01558	0
101927441	0.117	0.4209	0.1453	0.3327	0.02475	0.4084	0.1744	0.02087	0.1594	0	0.04689	0.1132	0.1302	0.02885	0.04304	0.01938	0.08001	0.008973	0.1011	0.08219	0.0561
79180	48.96	39.27	53.61	55.48	103.4	55.86	70.21	52.93	42.9	47.76	37.74	85.51	144.3	83.23	71.69	64.25	63.74	52.16	108	72	91.44
