GeneID	GSM3591825	GSM3591826	GSM3591827	GSM3591828	GSM3591829	GSM3591830	GSM3591831	GSM3591832	GSM3591833	GSM3591834
284359	0.03141	0.05662	0	0.02465	0.116	0.0292	0.03451	0.2421	0.1404	0.1188
2523	0.07628	0	0	0.009978	0.1409	0.04729	0.05587	0.06534	0.08117	0.04809
26291	0.0402	0	0	0	0	0	0	0	0	0
587	26.14	25.51	5.903	4.901	6.655	21.59	27.63	5.644	5.263	4.45
105372432	2.954	3.398	2.286	1.312	0.5744	2.892	4.185	0.9989	1.489	0.7352
51171	0.303	0.4681	0.4243	0.8493	0.4797	0.5232	0.5706	0.3337	0.6632	0.7095
57664	0.9005	1.383	0.9808	0.9685	0.3696	1.039	1.209	1.028	0.5962	1.03
23645	19.54	28.84	171.8	92.06	129.7	14.37	29.63	176.2	85.01	116.1
7288	0.3032	0.1275	2.14	1.063	0.672	0.09397	0.1332	0.7271	0.3355	0.4842
4924	48.18	43.27	23.15	35.74	42.35	48.98	47.95	26.72	35.69	35.56
100874085	34.02	33.25	19.61	28.46	27.26	36.63	42.87	19.6	26.27	30.12
27294	0.9063	0.2553	0	0.5779	0.1046	0.6583	0.3423	0.5822	1.193	0.3214
581	38.63	28.94	18.03	14.08	20	23.43	42.79	17.66	14.34	16.59
2512	805.1	586.6	292.9	227.3	221.9	1219	1838	589.5	476.6	491.7
2997	16.89	17.15	12.37	11.94	9.752	24.55	25.87	11.7	13.24	11.94
10856	69.44	96.94	19.7	16.32	13.94	74.79	100.3	8.626	11.16	9.35
102466738	0	0	1.584	0.6343	0	2.254	1.776	0	0	2.038
3972	1.046	3.065	1.026	1.711	0.3221	1.622	0.8622	0.6722	1.225	1.539
101059948	0.4402	1.587	0.2158	0.3455	0.8131	0.5117	1.088	1.98	1.124	0.8326
1082	0.2946	0.5311	0	0.185	0	0.05479	0	0.1514	0.03762	0.07429
100170228	0	0	0	0	0	0	0	0	0	0
114336	0.05094	0.1377	0	0.03998	0	0.09473	0	0.1309	0	0
114335	0	0.06667	0	0	0	0	0	0	0	0
100126780	0.423	0	0	0	0	0	0	0	0	0
93659	0.06174	0.1669	0	0	0	0	0	0.1587	0	0
94115	0.06105	0.11	0	0.04791	0	0	0	0	0	0
94027	0.05813	0.05239	0	0.02281	0	0	0.03193	0.07469	0	0.03665
4909	0	0	0	0	0	0	0	0	0	0
3743	0	0.01116	0	0	0	0	0	0	0	0.01562
6625	104.3	162.2	167.2	156.4	98.79	93.32	136.2	186.3	186	146.5
64130	1.726	1.808	2.834	3.587	3.79	1.561	2.255	2.397	3.097	4.234
55150	0.8757	0.7893	2.718	1.833	4.313	0.8821	0.7216	3.75	1.77	1.656
8541	0.6166	0.9777	0.08954	0.6632	2.067	0.7645	0.966	0.4695	1.035	1.296
3270	0	0	0	0	0	0	0	0	0.01426	0
54795	0.08944	0.02303	0.02505	0.03008	0	0.08316	0.07019	0.197	0.08157	0.01611
107985340	0	0	0	0	0	0.2782	0	0	0	0
28968	0.9274	1.188	12.64	2.911	5.727	1.078	1.56	14.22	3.7	5.225
100422979	0.7521	0	0	1.771	19.45	0.6993	3.305	17.39	10.08	8.534
951	24.24	31.67	487	80.58	93.44	28.01	33.79	504.9	89.32	101.2
8463	0.2559	0.3788	5.732	1.018	0.405	0.3568	0.3413	5.682	0.7817	0.9217
27120	0	0	0.6761	0	0.3822	0	0	0.6204	0.02202	0
101928295	0.166	0.1047	0.2603	0.1433	0	0.1697	0.1276	0.2132	0.07416	0.08369
147872	0.201	0.1066	0.2318	0.05569	0	0.2199	0.2339	0	0.03775	0.04473
113091	0	0	0	0	0	0	0	0	0	0
100507003	0	0	0	0	0	0	0	0	0	0
57030	0	0	0	0.01441	0	0	0.02017	0.09436	0	0.0463
55011	31.21	40.49	25.21	21.16	23.3	35.14	35.16	25.9	24.41	22.43
126133	8.848	14.33	31.44	13.42	15.43	12.41	14.68	36.81	14.69	16.05
2323	7.13	10.33	4.823	49.31	26.51	10.34	7.658	6.146	46.35	25.45
23521	2058	2038	2105	2552	1772	2003	2313	2070	2756	2160
26819	96.41	107.1	143.7	75.15	68.3	94.56	110.3	127.3	88.54	121.6
26818	10.44	38.22	62.67	27.65	36.15	15.17	27.24	70.41	40.4	42.77
26817	10.67	47.33	109.4	54.73	57.58	15.26	44.17	107.5	70.71	82.76
26816	54.78	77.18	123.4	52.87	60.47	75.52	66.41	123	69.95	77.8
6205	2534	2054	2805	2350	2024	2308	2232	2763	2433	2055
84546	18.46	46.59	60.31	41.05	29.55	22.31	41.24	85.38	59.71	58.19
406942	0	2.324	13.9	12.14	16.67	2.398	2.833	13.25	18.52	16.26
2217	3.086	2.632	14.7	16.74	12.38	4.196	2.224	14.66	29.87	13.26
57333	1.159	0.8017	1.057	2.01	0.5974	1.804	1.806	0.9696	3.923	1.529
51070	25.58	26.16	15.82	136.3	45.74	29.64	27.33	16.2	153.3	78.23
5639	0.4233	0.7337	0.766	1.099	0.2406	0.545	1.109	0.8367	1.414	1.519
57479	1.934	3.564	7.882	8.315	7.089	1.805	3.215	8.737	7.482	7.378
6237	3.405	2.425	3.445	6.681	3.652	4.136	2.474	4.939	8.31	6.024
58506	4.792	13.44	9.732	8.507	8.255	5.248	8.555	10.54	8.67	8.322
3661	20.77	26.45	31	37.41	34.75	23.6	27.16	34.06	40.46	34.59
83596	7.483	9.822	5.915	5.343	6.672	6.976	11.23	5.763	6.678	6.107
3276	144.6	252.8	48.44	33.78	38.31	125.1	198.5	39.94	37.27	33.75
100847074	0.6854	1.853	2.687	0	0	0.6373	2.259	1.761	0.4376	0
199800	0.8717	2.542	1.608	1.227	1.042	1.335	2.676	1.779	1.588	1.778
126129	0.08408	0.07578	0	0.04399	0	0.1303	0.1078	0	0.2416	0.03534
60385	0.08297	0.02493	0	0.4341	0	0.2829	0.09115	0	0.8652	0.4533
105372434	0.05712	0	0	0.1345	0	0	0.06275	0	0.2553	0.07202
160	25.49	32.48	11.77	10.98	12.16	26.23	34.11	14.36	11.24	15.09
102465479	0	1.415	0	0.6159	0	0.7297	0.8622	0	0	0
80199	4.084	6.171	4.846	4.531	5.274	3.811	5.448	5.917	3.558	4.142
105372435	2.215	4.474	3.294	2.877	4.796	1.491	3.272	2.747	2.584	2.985
81857	4.673	8.118	13	5.287	7.233	4.892	7.945	13.69	5.792	6.65
102465480	4.623	7.737	9.062	5.183	4.879	5.526	7.98	16.97	5.902	8.326
100506033	1.083	2.044	4.396	2.195	2.699	1.382	1.965	3.95	2.075	2.573
53635	6.225	9.032	16.2	10.74	10.1	6.494	8.59	15.74	12.39	11.01
100616313	1.775	1.6	6.961	5.573	0	0.8254	1.95	0	5.101	0
101928378	7.82	13.56	29.12	20.19	23.25	7.82	11.45	29.82	24.87	21.83
11284	12.42	21.94	39.61	21.97	24.96	12.91	19.73	38.98	27.02	32.82
84335	2.051	6.794	5.043	4.673	4.984	2.308	4.388	5.224	4.778	4.06
79735	3.261	7.855	9.296	9.532	9.07	3.608	6.095	11.03	11.88	10.89
100616314	3.868	4.358	7.582	4.553	3.572	2.697	0	12.42	8.643	4.877
259307	2.267	9.086	1.424	1.347	1.789	2.927	4.208	2.093	1.349	1.388
23636	41.26	87.47	23.58	18.96	24.52	40.05	56.04	22.51	19.52	18.91
22809	2.911	7.315	2.767	2.354	3.324	2.756	4.4	3.219	2.039	2.225
100616483	3.659	11.87	4.303	2.871	2.703	2.722	5.627	1.88	4.672	2.768
114132	0	0.01464	0.06368	0.03824	0	0.06041	0.05353	0.3756	0.3007	0.1433
400709	0.1707	0.2692	0.948	0.9823	0.578	0.2777	0.4375	2.083	1.78	1.202
51231	10.42	11.5	12.44	12.99	15.11	10.56	10.3	15.65	14.05	14.42
25888	3.336	4.447	4.253	4.321	4.955	2.625	2.743	3.747	3.575	4.412
400710	0.05727	0.3871	1.123	1.708	0.7404	0.07988	0	0.07358	1.225	0.8665
100169956	0.4475	0	0	0	0	0	0	0	0	0
100191063	0	0	0	0	0	0	0	0	0	0
100169952	0	0	0	0	0	0	0	0	0	0
100169957	0.4475	0	0	0	0	0	0	0	0	0
100169953	5.37	0.8067	0	0	0	1.664	0.9833	0	0.2857	0
100169958	0.895	0	0	0	0	0.4161	0	0	0	0
100169955	0.895	0	0	0	0	0.4161	0	0	0	0
100170216	0.4475	0	0	0	0	0	0	0	0	0
100169954	4.028	0.4033	0	0	0	1.248	0.4916	0	0	0
100170224	0.4512	0	0	0	0	0	0.4957	0	0	0
105372436	0	0	0	0	0	0	0	0	0	0
100170217	0.9025	0	0	0	0	0	0.4957	0	0	0
100170227	0	0	0	0	0	0	0	0	0	0
126123	0.03391	0	0	0	0	0	0	0.2614	0	0
79784	0	0	0	0.005857	0	0	0	0.01918	0	0.009409
3748	0.3337	0.1003	0.9969	0.2869	0.02935	0.5319	0.1833	1.715	0.1319	0.1503
105372437	0.8784	0.09314	0.8103	0.1217	0.1909	0.5285	0.2271	1.328	0.09896	0.06515
256236	9.405	1.064	139.6	1.214	4.211	6.587	1.566	140.3	1.508	7.392
9476	35.51	14.34	3.676	2.363	1.574	40.39	35.96	4.307	3.12	2.758
7376	21.49	30.75	37.74	30.43	37.75	21.63	25.73	40.83	34.24	31.79
5424	47.37	60.55	11.1	9.771	9.157	46.28	57.07	11.64	11.99	9.22
6689	0.1999	0.5277	80.09	0.2578	2.743	0.1195	0.3608	79.73	0.8387	4.573
4606	0.04507	0.01354	1.384	0	0	0.09779	0	2.857	0.02878	0.1326
112703	1.104	2.826	1.955	2.908	3.29	1.689	1.252	1.831	2.82	2.785
284361	3.394	7.486	6.048	7.789	10.33	3.977	4.928	6.545	8.649	7.504
126119	7.022	17.02	4.283	6.94	15.95	7.787	10.86	6.549	7.306	8.526
554235	0.2117	0.4197	1.079	2.293	2.502	0.1181	0.2791	1.741	2.46	2.189
94030	0.01835	0	0.08994	0.3169	0	0.008532	0	0.2829	0.2871	0.1504
100126781	0	0	0	0	0	0	0	0	0	0
84258	0	0	0	0	0	0	0.07566	0	0.03298	0.152
342918	1.85	0.3207	0	0.4468	0	2.051	3.518	0.3657	0.3634	0.8972
50944	0.05606	0.03031	0	0.0132	0.06212	0.06254	0.154	0.05761	0.04295	0.6926
6320	0.7876	1.526	0.9264	2.009	0.8728	0.952	1.947	0.4048	4.249	4.419
2854	0.04267	0	0	0	0	0	0.04688	0	0	0
105372440	0.1796	0.5666	0	0.2819	0	0	0.1973	0.2307	0	0
105372439	0.9533	1.203	2.43	3.142	2.465	0.6205	1.571	2.45	2.678	2.765
93650	2.058	4.037	3.322	3.388	1.64	1.351	1.374	2.696	3.941	2.34
84798	68.17	98.62	13.6	13.43	10.87	55.49	77.5	13.28	12.8	12.49
692203	15.63	36.23	6.566	7.01	8.249	8.824	23.92	10.04	5.346	4.927
692202	15.63	17.61	15.32	10.51	16.5	9.862	24.53	2.869	10.34	9.854
692204	29.59	34.21	2.189	4.819	16.5	16.61	23.92	2.869	3.92	5.631
284365	0.2314	0.7821	0.4536	0.4086	0.4274	0.6993	0.8262	1.338	0.2216	0.3647
3816	0.175	0.1051	0.4001	0	0	0.02711	0.09611	0	0	0
55554	0	0	0	0	0	0	0	0	0	0
105372441	0	0	0	0	0	0	0	0	0	0
354	0	0	0	0	0	0	0	0	0	0
3817	0.01831	0	0.1077	0	0	0.01702	0.06033	0.04704	0	0
606293	0	0	0	0	0	0	0	0.2474	0	0
9622	0	0	0	0	0	0	0	0.4592	0	0
25818	0	0	0	0	0	0	0	0	0	0
5653	0	0	0	0	0	0	0	0	0	0
105372442	0	0	0	0	0	0	0	0	0	0
5650	0	0	0	0	0	0	0	0	0	0
11202	0	0	0	0	0	0	0	0	0	0
284366	0	0	0	0	0	0	0	0	0	0
5655	0	0	0	0	0.05689	0	0	0	0	0
11012	0	0	0	0	0	0	0	0	0	0
43849	0	0	0	0	0	0	0	0	0	0
26085	0	0	0	0	0	0	0	0	0	0
107985341	0	0	0	0	0	0	0	0	0	0
43847	0.1387	0	0.1359	0.05441	0	0.1934	0.07617	0	0.04427	0.1311
90353	5.4	11.82	4.693	6.237	8.374	5.992	8.367	6.021	7.789	6.294
27180	0.2713	0.1063	0.2313	0.4444	2.31	0.1426	0.2851	0.06063	0.3465	1.19
27036	0.03017	0	0	0.04735	0	0	0.06628	0	0.07704	0.3423
101928517	0	0	0	0	0	0	0	0	0.01961	0.1162
284367	0.1038	0.03118	0	0.7332	18.79	0.1609	0.2281	0.2667	0.9941	10.38
102465873	0	0	0	0	0	0	0	0	0	0
945	0.1723	0.06901	0.9381	0.3455	0.1414	0.178	0	0.3935	0.1589	0.5309
107985327	0.1305	0	0	0	0	0	0	0	0	0
284369	0	0	0	0	0	0	0	0	0	0
105372444	0	0	0	0	0	0	0	0	0	0
107985326	0	0	0	0	0	0	0	0	0	0
402665	0.1041	0.3128	0.1701	0	0	0.08069	0.5148	0.1338	0	0.02188
147645	0.4857	1.048	1.01	0.03465	0.8155	0.3969	1.148	0.9833	0.1879	0.09279
2109	43.77	43.92	9.8	9.136	9.814	37.12	54.23	10.69	9.284	11.24
125875	1.491	3.408	0.6777	0.814	11.81	0.7434	3.276	0.5552	0.3173	4.359
4818	16.7	268.5	2.955	47.18	1380	27.3	157.9	3.409	9.932	391.1
3982	0	2.094	0	0	1.397	0.05025	0.4156	0	0.069	0.7495
105372446	2.253	1.29	0.2598	0.104	1.567	2.982	3.057	0.613	0.06769	0.7686
147646	0	0.3	0	0	0.8198	0	0.1219	0	0	1.026
89790	2.428	1.283	22.48	0.2891	3.154	2.039	3.054	26.37	0.759	1.984
100129083	1.524	1.071	8.841	0.1196	1.801	1.133	1.573	9.944	0.1945	1.114
27181	0	0	0	0	0	0	0	0	0	0
729767	0	0	0	0	0	0	0	0	0	0
89858	0.02286	0.1648	0.04481	0	0	0	0.02511	0	0	0.02882
946	0	0	9.851	0.09025	0.4673	0.01069	0.01263	19.24	0.2276	1.218
7728	1.65	2.307	4.571	3.033	2.655	1.657	2.433	4.334	3.675	3.486
729975	0.5093	0.2582	1.248	0.5247	0	0.444	0.3847	1.227	1.138	0.5218
8778	0	0	3.681	0.179	0.1945	0.01632	0.01928	6.583	0.168	0.7301
100049587	0	0	11.38	0.2449	0.9667	0.009358	0	13.29	0.4498	1.129
102238594	0.041	0.01232	0	0	0	0.03812	0	0	0.008726	0
147650	0.3662	0.08097	0.1626	0.3091	0.2042	0.4883	0.1442	0.1953	0.6088	0.3659
407056	0	0	0	0	0	0	0	0	0	0
406887	0	0	0	0	0	0	0	0	0	0
406910	0	0	0	0	0	0	0	0	0	0
3036	0.07699	0.04626	0.05031	0.1208	0	0.1909	0.05639	0.1978	0.5407	0.2265
2357	0	0	1.024	0.7122	1.93	0	0.03021	0.3533	0.6321	1.352
2358	0	0	0.3089	0.201	0.7276	0	0	0	0.1006	0.2235
105372448	0	0	0	0	0	0	0	0	0	0
2359	0.0199	0.07174	0.117	0.07809	0.147	0.09252	0.1312	0.05114	0.03812	0
84765	0.8731	0.9492	3.273	2.903	1.729	1.063	1.266	4.764	3.112	3.002
101928571	2.427	3.787	5.308	4.909	3.104	2.778	4	7.917	6.259	7.416
65251	4.224	5.03	6.585	6.324	5.64	4.385	5.889	11.12	7.668	8.384
79898	1.825	2.76	2.395	2.746	3.232	2.188	2.883	3.488	3.929	2.796
101669766	0.1492	0.4033	7.018	6.732	3.031	0.6935	1.229	9.774	5.19	8.934
59348	1.813	2.656	8.566	7.402	6.606	2.143	3.002	11.2	8.249	8.193
284370	2.969	2.951	6.396	7.018	7.587	3.372	4.216	5.549	7.762	6.747
80110	5.324	8.595	4.335	3.939	3.587	6.19	8.124	5.893	5.431	4.19
112268244	0.5628	0.7719	1.463	1.325	1.627	0.7963	0.8468	2.012	1.258	1.728
9668	2.714	5.48	7.795	6.572	5.851	3.882	5.731	10.02	6.541	6.312
284371	3.678	4.887	9.188	6.797	10.17	4.435	5.866	9.549	7.364	7.478
90317	4.596	6.553	3.885	5.229	4.581	5.324	6.638	3.468	4.727	4.844
162962	1.633	3.261	7.487	13.76	9.839	2.231	2.678	9.394	14.69	10.47
5518	38.51	47.54	25.78	24.22	30.7	36.02	45.07	29.49	25.84	25.36
102466984	2.056	1.853	2.687	4.304	2.532	1.912	1.506	7.045	5.251	9.506
105372449	0.2216	0.4582	2.249	1.78	2.215	0.1697	0.1719	2.579	2.888	2.054
90321	5.457	6.907	6.675	8.883	8.267	5.826	8.13	6.723	10.11	9.258
693228	8.374	6.541	4.377	8.762	2.062	2.076	10.43	27.25	17.11	11.26
147657	3.234	6.007	12.58	12.2	8.526	2.427	1.142	14.27	11.47	10.33
162963	0.6236	0.546	1.537	1.287	0.3291	0.5964	0.783	1.557	1.138	0.8537
400713	0.6944	1.039	3.934	3.653	2.96	1.795	3.119	5.549	4.813	4.108
102724105	0.3686	0.3692	4.175	1.864	1.21	0.5713	0.72	5.473	2.563	2.221
84436	0.9394	1.82	7.535	5.288	4.906	1.295	1.637	9.627	6.735	6.439
147658	0.03403	0.09968	0.06671	0.06009	0.06285	0.07119	0.01869	0.1749	0.03259	0.07508
147660	0.08724	0.2359	0.4508	0.4046	0.498	0.08849	0.1394	0.6317	0.3342	0.39
388558	6.928	9.38	12	12.99	23.22	7.828	10.64	16.33	12.83	16.22
55762	2.611	3.355	4.945	4.241	6.112	3.039	3.941	6.342	5.45	5.138
7696	1.417	1.454	3.205	2.241	2.496	1.155	2.323	3.641	1.837	2.254
55769	9.058	10.43	33.57	42.01	37	9.866	9.918	43.77	46.24	43.19
81856	4.01	5.954	11.49	10.75	11.5	4.177	4.986	12.67	12.12	12.86
105372452	0	0	1.311	0	0.4939	0	0	0	0	0.3372
105372451	0.2519	0.3405	1.975	0.2965	3.256	0	0.1383	0.3236	0.402	1.588
162966	3.099	5.251	7.997	5.997	31.93	3.374	4.482	14.3	9.727	22.09
7576	2.46	5.215	5.749	4.412	11.87	3.477	4.555	7.299	4.662	6.402
90333	4.261	6.66	12.22	8.957	17.21	4.341	6.686	13.42	10.35	12.03
162967	0.7863	1.979	3.931	2.217	2.973	1.146	1.605	4.902	2.861	3.567
388559	2.468	3.466	6.214	2.733	4.127	2.996	3.54	7.077	2.77	3.899
100529240	1.374	1.694	3.763	2.283	3.508	1.71	1.554	4.88	2.593	2.191
399669	0.928	1.464	3.047	1.475	3.257	1.316	1.223	4.113	2.103	1.667
125893	6.3	7.619	9.849	10.23	11.71	7.378	8.52	9.99	10.35	9.401
79986	0.9576	0.8305	0.6375	1.319	3.404	0.7224	0.4764	0.3714	1.096	0.7973
105372453	0.05324	0	0.1044	0.7104	0.3934	0.04951	0.117	0.2736	0.6799	0.4028
147664	0	0.0196	0	0	0.08033	0.02022	0.02389	0	0.01388	0
100271846	0	0	0	0	0	0	0	0	0	0
90338	7.19	8.954	13.8	12.05	12.92	10.62	15.04	17.25	17.5	17.49
55786	0.09481	0.1424	2.168	0.2108	0.05837	0.2351	0.3125	2.598	0.6456	0.518
84671	1.854	1.648	5.841	4.417	2.403	2.129	1.844	5.985	5.753	3.535
79788	0.931	0.8811	3.08	0.9042	0.6018	1.06	1.317	3.618	1.687	1.482
390963	0.944	0.7116	11.2	7.691	2.473	1.899	1.961	14.82	14.74	9.045
342926	0.1989	0.3842	1.838	1.695	0.4724	0.1982	0.3902	1.862	2.413	1.72
317701	0	0	0.3239	0	0	0.0384	0.04538	0	0.3164	0
317703	0	0	0	0	0	0	0	0	0	0
646508	0	0	0	0	0	0	0	0	0	0
112401	0	0	0	0	0	0	0	0	0	0
107987270	0	0	0	0	0	0	0	0	0	0
91664	3.672	5.005	7.133	8.535	9.369	4.146	4.844	7.263	8.403	8.266
107987264	3.629	5.012	6.656	6.937	10.16	3.32	4.245	6.619	8.222	6.495
170958	6.796	8.026	9.831	10.6	9.558	8.436	9.118	11.44	11.73	10.55
91661	4.471	7.754	8.017	7.365	7.992	6.051	7.439	9.854	8.743	7.724
110116772	3.85	5.338	5.369	4.933	4.965	3.74	4.808	6.258	4.891	4.396
147804	7.203	9.821	7.458	7.059	5.594	12.12	13.92	13.9	12.62	12.46
388561	4.271	6.364	5.582	5.578	5.473	4.402	5.443	6.811	5.557	4.875
126017	4.462	5.616	5.383	5.967	6.274	4.312	6.284	6.445	7.585	6.691
55422	5.672	4.593	7.024	8.71	5.521	3.806	6.482	5.737	7.966	7.25
284379	0.1326	0	0.08665	0	0	0.1233	0.1457	0	0	0.1672
503834	0.1104	0	0	0	0	0.05132	0	0	0	0.0696
107985342	0	0	0	0	0	0	0	0	0	0
574458	0	0	0	0	0	0	0	0	0	0
574459	0	0	0	0	0	0	0	0	0	0
100302255	0	0	0	0	0	0	0	0	0	0
574460	0	0	0	0	0	0	0	0	0	0
574461	0	0	0	0	0	0	0	0	0	0
574462	0	0	0	0	0	0	0	0	0	0
574463	0	0	0	0	0	0	0	0	0	0
574464	0	0	0	0	0	0	0	0	0	0
574465	0	0	0	0	0	0	0	0	0	0
574466	0	0	0	0	0	0	0	0	0	0
100302265	0	0	0	0	0	0	0	0	0	0
574467	0	0	0	0	0	0	0	0	0	0
574468	0	0	0	0	0	0	0	0	0	0
574469	0	0	0	0	0	0	0	0	0	0
574470	0	0	0	0	0	0	0	0	0	0
574471	0	0	0	0	0	0	0	0	0	0
574472	0	0	0	0	0	0	0	0	0	0
107985346	0	0	0	0	0	0	0	0	0	0
574473	0	0	0	0	0	0	0	0	0	0
574474	0	0	0	0	0	0	0	0	0	0
574475	0	0	0	0	0	0	0	0	0	0
574476	0	0	0	0	0	0	0	0	0	0
574477	0	0	0	0	0	0	0	0	0	0
574478	0	0	0	0	0	0	0	0	0	0
574479	0	0	0	0	0	0	0	0	0	0
574480	0	0	0	0	0	0	0	0	0	0
574481	0	0	0	0	0	0	0	0	0	0
574482	0	0	0	0	0	0	0	0	0	0
574483	0	0	0	0	0	0	0	0	0	0
574484	0	0	0	0	0	0	0	0	0	0
574485	0	0	0	0	0	0	0	0	0	0
574486	0	0	0	0	0	0	0	0	0	0
574487	0	0	0	0	0	0	0	0	0	0
574488	0	0	0	0	0	0	0	0	0	0
574489	0	0	0	0	0	0	0	0	0	0
574490	0	0	0	0	0	0	0	0	0	0
574491	0	0	0	0	0	0	0	0	0	0
574492	0	0	0	0	0	0	0	0	0	0
574493	0	0	0	0	0	0	0	0	0	0
574494	0	0	0	0	0	0	0	0	0	0
574495	0	0	0	0	0	0	0	0	0	0
574496	0	0	0	0	0	0	0	0	0	0
574497	0	0	0	0	0	0	0	0	0	0
574498	0	0	0	0	0	0	0	0	0	0
100302205	0	0	0	0	0	0	0	0	0	0
574499	0	0	0	0	0	0	0	0	0	0
574500	0	0	0	0	0	0	0	0	0	0
442916	0	0	0	0	0	0.7515	0	0	0	0
100616185	0	0	0	0	0	0.7629	0	0	0	0
442917	0	0	0	0	0	0	0	0	0	0
442918	0	0	0	0	0	0	0	0	0.501	0.9895
91662	0.1036	0.01167	0.1776	0.2845	0.1913	0.08426	0.04267	0.09979	0.5041	0.457
105372457	0.3468	0.9378	7.989	5.24	8.648	0.9675	0.7621	11.81	4.096	6.887
91663	6.786	29.96	13.03	15.53	31.07	12.73	19.75	15	14.53	16.5
5582	0	0	0.06742	0.0135	0.06352	0	0.07557	0	0.01098	0
59284	0	0	0	0	0	0	0	0	0	0
59283	0	0	0	0.004802	0	0	0	0	0	0.007715
100126325	0	0	0	0	0	0	0	0	0	0
59285	0	0	0	0	0	0	0	0	0	0
284415	0	0	0	0.2108	0.8681	0	0	0	0.1929	0.04233
441864	0	0	0	0	0	0	0	0	0.02707	0
126014	0.2362	0.07097	0.3602	0.412	1.26	0.2441	0.2307	0.607	0.3854	0.8935
4696	23.25	22.24	15.63	15.29	15.97	20.4	21.83	13.86	17.53	17.96
29844	12.54	15.85	5.717	8.301	10.29	16.07	18.08	6.152	8.448	8.836
26121	33.17	68.05	28.01	26.93	31.71	33.09	50.44	25.69	26.25	27.26
4849	4.356	8.968	8.874	7.284	6.625	3.68	8.007	6.84	8.306	7.448
102724273	0.8864	1.042	0.9822	0.9074	0.2847	1.003	1.016	0.9903	0.9842	0.7775
79165	6.431	7.739	14.68	15.76	16.8	4.302	7.409	12.49	18.95	16.31
147798	0.9254	1.067	1.603	2.686	2.942	0.9605	0.8276	1.936	2.157	2.876
112268246	3.625	9.851	2.077	2.67	2.884	4.096	6.433	3.296	2.279	2.953
79143	8.062	19.1	4.919	4.561	4.724	9.197	14.33	4.7	4.64	5.225
79042	4.85	9.634	9.284	6.717	6.253	4.386	6.039	5.669	7.395	7.746
6203	369.4	460.9	393.9	486	292.6	379.6	507.3	420.5	558.2	426.2
11025	0.1803	0.3988	0.8353	0.6817	1.332	0.3048	0.2161	0.5475	0.5441	1.075
107985279	0.06966	0.04186	0	0.05467	0.08577	0.1295	0.05102	0	0.01482	0.1464
79168	0.08474	0	0.3738	0.4489	0.2348	0.0197	0	0.3266	0.257	0.4274
10990	0	0.03555	0.05155	0	0.04857	0.01223	0	0.06758	0	0.03316
10288	0	0.03087	1.41	0.7392	3.226	0	0	1.1	1.345	1.08
100616171	0	0	0	0	0	0	0	0	0	0
353514	0	0.02978	0.5181	0.5445	0.4882	0.03072	0	0.8489	0.464	0.9581
23547	0	0	7.272	0.1521	0.6136	0	0	5.193	0.3005	0.2094
3903	0.7071	2.808	22.74	13.34	25.24	1.679	4.356	26.91	18.26	17.17
57348	0.526	0.4978	1.083	1.548	1.943	0.8069	0.7223	2.433	1.578	1.492
104355426	5.646	4.924	12.5	13.63	9.194	5.644	5.869	12.01	14.65	12.02
114823	14.53	17.72	49.52	50.95	46.12	12.53	20.13	48.16	48.31	44.46
94059	3.307	4.888	7.779	5.917	5.472	3.296	4.999	5.778	4.813	5.003
148170	0	1.634	0	0.09486	0	0.05619	0.1992	0.1553	0.2315	0
3904	3.365	14.95	1.227	0.4299	4.625	3.201	5.416	1.407	2.198	5.624
105372460	0.0679	0	0	0.05329	0	0.03157	0	0	0.13	0.0428
90011	0.01494	1.091	0.1757	0.02345	0.4416	0.09725	0.2462	0.03839	0.01908	1.149
107985347	0	0	0	0.01642	0	0	0	0	0	0
105372461	0	0	0	0	0	0	0	0	0	0
11027	0.01024	0.01846	0.8229	0.2169	0.6429	0	0.03374	0.3946	0.268	0.5034
11024	0	0.01257	1.339	0.3283	1.442	0	0.01532	0.7523	1.148	0.9141
10859	0.01346	3.796	34.53	0.8238	37.33	0.01251	1.582	35.65	0.9364	20.07
102466251	0	0	0	0	0	0	0	0	0	0
11006	0.01163	0.04193	1.3	0.1552	0.2148	0.01081	0	1.136	0.1931	0.2639
102724290	0	0	0	0	0	0	0	0	0.06438	0.06357
79166	0	0.06887	0.1997	0.01999	0	0	0	0.06545	0	0.03211
115653	0.03143	0.02833	0	0	0	0	0	0	0	0.03962
3804	0	0.3985	0	0.08008	2.136	0	0.3363	0	0.1737	1.673
3802	0.01821	0.03282	0	0	0.4036	0	0.14	0	0.0465	1.01
101928804	0	0	0	0	0	0	0.1523	0	0	0.08742
3805	0	0.4013	0.06714	0	0	0.06369	0.1129	0	0.2187	0.6046
3811	0	1.617	0	0.02236	4.525	0.02649	1.095	0	0.4546	5.746
3809	0.03421	0.4625	0	0.02685	0.5054	0	0.1127	0	0.06552	1.423
3812	0.5509	1.676	0	0.5945	3.307	0.1067	0.1765	0	0.1905	1.621
2204	0	0.01761	0.07662	0.2147	0.5053	0	0.04294	0.2009	0.237	0.4189
9437	0.07909	0.7841	0.155	1.221	9.349	0	0.6661	0.2032	0.08416	7.246
199713	0.04193	0.1386	0.2192	0.05485	0.5163	0.06498	0.1382	0.2155	0.1071	0.7931
55655	6.938	11.36	3.291	3.436	4.961	7.128	9.774	4.996	3.447	4.339
