GeneID	GSM2090431	GSM2090432	GSM2090433	GSM2090434	GSM2090435	GSM2090436	GSM2090437	GSM2090438	GSM2090439	GSM2090440	GSM2090441	GSM2090442	GSM2090443	GSM2090444	GSM2090445	GSM2090446	GSM2090447	GSM2090448
55698	0	0.03263	0	0	0.03636	0	0.06966	0	0	0	0.03839	0.06947	0	0	0	0	0	0
109623455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56903	0	0	0	0	0	0.04475	0	0	0	0	0	0	0	0	0	0	0	0
221938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441191	16.72	17.79	9.965	19.93	24.63	17.15	23.1	15.95	11.3	11.58	26.91	18.61	13.94	6.602	6.203	8.42	10.06	11.75
100533952	2.466	2.978	3.346	3.967	4.084	3.057	2.445	2.083	2.436	3.472	2.426	2.195	1.856	2.424	2.42	2.303	2.181	1.853
57786	7.161	9.001	8.388	9.341	12.77	10.34	7.161	7.121	7.556	7.043	7.56	9.04	7.874	7.189	7.213	6.936	6.236	8.012
389458	0	0.3232	0.3373	0.6585	0.3602	0.6636	0	0.3266	0.3438	0.4082	0	0	0	0.3421	0	0	0.4396	0
645700	0	0.2319	0	0.1181	0	0	0	0	0.1233	0	0.1364	0	0.6263	0.3681	0.3062	0.1457	0.1577	0.134
26100	28.71	46.56	32.2	43.77	43.12	24.82	45.26	64.52	36.72	34.3	52.26	33.34	34.09	34.68	44.78	42.91	43.63	39.27
222962	0.89	1.44	0.8014	2.543	1.213	0.3613	2.562	4.915	1.191	1.738	3.088	0.6473	0.08643	0.3048	0.5493	0.3619	0.6094	0.2218
84629	7.566	12.92	9.455	13.61	9.86	7.106	9.958	17.07	11.41	10.89	13.54	10.05	14.74	16.9	24.88	22.81	18.56	21.53
100129484	0	0	0.07377	0.144	0	0.1451	0	0.1429	0.0752	0.0893	0.08319	0.07527	0.2864	0.1496	0.2801	0.3554	0	0.2451
80028	0.9848	0.8474	0.8842	1.609	1.61	0.7314	1.747	1.401	0.6964	1.022	1.405	0.9226	1.092	0.856	1.551	2.226	1.519	2.314
693174	0	0	0	5.777	2.107	1.94	0	1.91	4.021	0	0	0	0	0	2.496	0	2.571	0
221946	0.09195	0.1025	0	0.2088	0.1142	0.1052	0.2188	0.2071	0.109	0.1294	0.1206	0	0	0	0.1353	0.1288	0	0
60	9031	9266	6881	6917	7852	6493	1.375e+04	1.548e+04	7943	9180	1.361e+04	9840	7196	7040	7347	1.139e+04	1.296e+04	7903
6624	128	151.7	343.2	257.9	202.3	217.1	258.3	247.8	309.9	449.7	515.2	368.3	31.5	15.44	52.28	89.12	96.64	44.04
107986762	12.7	16.38	37.59	28.92	18.54	21.57	24.17	28.86	33.75	50.26	54.49	41.82	3.243	1.271	5.436	10.13	9.566	4.162
54476	23.35	21.84	22.17	30.31	26.58	17.29	35.02	25.52	24.79	24.66	31.52	26.14	18.96	14.17	19.77	16.97	17.87	21.22
100874342	0.9964	0	0	1.697	0	0	0.5928	0.5611	0	0	0	0	0	0	0	0	0	0.6416
102466203	0	0	0	2.685	0	0	0	0	0	0	0	0	0	0	3.48	0	0	0
401303	0.2976	0.2654	0.1384	0.5406	0.07393	0.1362	0.07082	0.06703	0.2117	0.1676	0.1561	0.07063	1.433	0.4212	1.314	1.084	0.4511	1.303
654231	0	0	0	0	0	0	0	0	0	0	0	0	0.3471	0	0	0	0	0
51622	73.26	73.4	84.14	101.4	107.9	54.18	99.51	85.13	90.53	89.82	116	70.69	48.12	47.7	54.32	58.22	51.57	48.35
107986694	31.56	31.9	36.71	48.73	38.68	27.44	40.06	35.07	35.42	38.51	44.7	36.45	24.07	18.37	21.68	23.58	17.22	24.93
222967	0.04595	0.05122	0	0.05217	0.1142	0.05257	0.05467	0.05175	0.1089	0	0.1205	0.05453	0.06916	0	0.06762	0	0	0
5395	8.105	8.668	7.618	7.572	6.761	4.825	8.79	10.04	7.765	7.495	8.747	7.311	10.04	10.48	9.903	8.713	8.479	10.01
7965	21.48	28.75	23.25	30.04	31.57	22.62	37.94	36.41	23.35	24.28	34.7	29.46	16.67	15.52	18.05	18.43	20.06	18.19
109616999	0	1.386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.885	0
27102	54.82	51.67	54.58	59.84	57.58	37.27	71.89	69.94	57.42	56.11	66.77	51.05	76.41	79.26	77.46	80.45	72.93	87.6
100310846	0.354	0.5261	0.8234	0.5359	0.4397	0.27	0.8423	0.7973	1.958	0.3322	0.4642	0.4201	0.888	0.6959	0.5209	1.322	0.3577	0.7597
84132	6.651	8.233	9.358	10.85	11.26	9.205	7.555	6.981	9.94	6.658	9.538	10.35	5.474	4.378	5.435	5.357	4.313	5.508
9265	2.12	3.01	2.398	3.033	3.643	3.389	1.831	1.93	3.202	2.289	3.428	2.964	10.49	7.57	7.308	7.24	6.603	8.115
84792	8.924	9.948	14.43	8.673	8.643	6.663	10.17	9.795	14.97	9.157	11.8	9.693	35.97	35.69	35.73	42.69	92.41	42.86
5879	204.4	267	263.9	246.4	255.2	192.5	258	298.6	288.1	257	284.5	240.4	301.7	285.8	325.2	394.9	547.7	332.5
221955	9.058	10.16	9.261	10.42	10.89	8.318	11.53	11.5	11.97	8.61	11.88	11.23	23.71	13.88	21.23	29.66	37.96	20.95
11014	73.52	81.96	93.64	74.79	95.29	77.92	61.95	61.9	96.1	85.61	87.34	93.19	79.19	92.2	89.93	108	108.6	107.4
392862	0.07154	0.1595	0.1664	0.1624	0.1333	0.08185	0.08512	0.2014	0.1272	0.1511	0.09382	0.2122	0.1615	0.5063	0.3158	0.1002	0.1627	0.1382
101927325	0	0.1173	0.3673	0.1195	0.2615	0.6022	0.3758	0.3557	0.4992	0.1482	0.8283	0.7495	1.109	0.745	1.859	0.8846	0.4788	1.491
55146	47.96	39.39	46.59	29.2	25.87	33.01	34.68	36.61	46.79	35.88	30.64	32.48	60.74	97.43	80.66	55.86	49.91	73.24
79034	43.16	43.32	43.39	44.35	32.91	30.76	43.77	48.17	51.48	46.93	42.35	46.74	55.86	59.06	64	50.52	42.44	63.13
54753	0.2127	0.3319	0.2474	0.8211	0.2642	0.3894	0.7086	0.4312	0.6052	0.4192	0.3905	0.4543	2.177	2.107	2.191	1.907	0.3869	3.287
100131017	5.076	5.895	6.348	8.077	7.333	6.172	6.772	6.027	7.805	6.428	7.464	8.14	7.128	8.517	11.41	9.132	5.892	9.381
7559	7.245	6.823	8.35	9.466	11.3	9.463	9.408	7.266	7.648	7.452	9.198	8.637	5.627	5.698	6.719	6.812	6.37	6.05
441194	14.2	10.23	11.8	14.04	15.6	13.48	12.41	12.95	17.29	14.69	16.09	12.73	13.38	17.21	14.36	15.7	16.55	15.8
728194	0.04815	0.1073	0	0.05467	0.1794	0.05509	0.05729	0.05423	0.1713	0	0.06315	0.05714	0.145	0	0.2126	0.06744	0	0.06201
221960	88.61	91.13	99.87	124.9	105.4	82.97	121.6	103.4	107.5	109.4	105.5	115.6	56.02	59.76	65.27	75.19	51.3	77.61
107986696	31.56	31.43	36.71	48.25	37.11	27.92	40.06	35.54	34.42	38.51	45.25	36.95	24.07	18.37	21.68	23.58	17.22	26.01
112267992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100500886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131257	0.007989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56913	22.22	21.74	26.26	20.72	22.64	13.84	20.55	21.56	29.92	19.17	25.16	18.5	21.03	22.78	22.21	14.03	13.42	17.37
101927354	1.103	0.7378	0.2566	1.252	1.37	0.5049	1.05	0.497	0.2616	0.6212	1.157	1.571	0.9963	0	0	0.309	0	0.8524
340267	0	0	0	0.03907	0.01425	0	0	0	0	0	0.01504	0	0	0.02706	0	0.01607	0	0
107986764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927391	0.06964	0.1553	0.081	0	0	0	0.08286	0	0	0.09804	0	0	0.1048	0.1643	0	0.09754	0	0.08968
54468	9.131	10.08	10.28	8.929	9.513	6.943	11.6	13.63	10.06	9.289	12.09	11.85	11.97	11.74	11.62	16.34	14.38	15.78
6119	19.45	22.33	21.36	21.14	21.78	13.03	24.53	23.31	19.61	21.41	25.29	23.77	18.77	21.37	19.94	20.02	15.37	20.77
729852	13.57	14.16	10.94	13.77	12.04	8.377	12.56	13.58	11.23	13.04	10.54	9.456	13.07	13.55	13.31	14.18	14.36	14.33
105379719	0	0.9825	1.025	0	0	0.5042	0	0.4963	0.5224	0	0	1.569	0	1.04	0	0	0	1.135
100505921	0.7175	0.16	0.1669	0.4888	0.1783	0.3284	1.024	0.4849	0.1701	1.414	0.3764	0.8515	0.864	0.6771	0.6336	1.407	0.8702	0.3696
113263	22.38	18.28	14.75	17.61	12.1	9.441	14.92	21.58	26.74	21.84	20.34	20.72	19.72	20.18	22.88	20.09	9.771	17.97
105375142	0	0	0	0	0.1103	0.1016	0	0	0	0	0	0	0	0.1048	0	0	0	0
3382	0.1761	0.04908	0.1024	0.09999	0	0.1511	0.1572	0.2976	0.1566	0.186	0.2887	0.05225	0.5965	0.5194	0.4536	0.4934	0.7343	0.3402
100505938	0	0	0	0	0	0	0	0	0	0	0.2052	0	0	0	0	0	0	0
30010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375150	0	0.03214	0	0	0	0.03298	0	0	0	0	0	0.1026	0	0	0	0	0	0
79150	0.05385	0.1201	0	0.06114	0.1338	0.06161	0	0.1213	0	0	0.1412	0.2556	0	0	0	0	0	0
107986766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4697	115.2	117.3	118.8	115.5	120.3	78.45	140.8	152.3	144.8	134	139.7	117.5	146.2	151.2	147.2	165.8	178.2	175.4
107986767	0.2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396	0.3769	0	0
9678	9.332	8.525	9.761	13.47	10.98	7.249	12.52	11.15	7.918	8.898	10.83	9.358	6.866	7.421	8.819	7.725	7.706	10
107986697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05103	0
105375153	0	0	0	0	0.02477	0	0.01186	0	0	0	0	0	0	0	0	0.01397	0	0.01284
221981	0	0	0	0.02797	0.04591	0	0	0	0.0146	0.01734	0	0	0.1113	0	0	0	0.03735	0
105375151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54664	2.876	2.778	3.823	4.304	3.54	2.154	3.848	2.806	3.976	2.482	3.303	3.146	3.691	1.767	3.472	2.506	2.632	2.68
221806	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02348	0	0.02788	0.06035	0
105375154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1483	0	0
105375155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102725191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986769	0	0	0	0	0	0	0	0.04869	0	0	0.05669	0.0513	0	0	0	0	0	0
85477	0.1867	0.1703	0.158	0.3855	0.2109	0.2137	0.2222	0.3059	0.1208	0.2868	0.334	0.3425	0.07666	0.0801	0	0	0.02574	0.04373
107986768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10124	11.28	13.06	13.8	19.38	13.47	15.08	10.24	10.57	11.82	11.71	10.27	10.67	12.52	9.407	9.017	8.036	7.003	5.886
105375158	0.06114	0	0	0.06942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2115	0	0	0	0	0	0	0	0	0	0	0	0	0.06276	0	0	0.0292	0	0
105375162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298	0	0	0
4223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729920	0	0.03259	0.03401	0.166	0.03632	0	0.03479	0.03293	0.208	0.08233	0.03835	0.0694	0.3081	0.1725	0.6025	0.04096	0.2216	0.6025
100506025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08493	0	0.1008	0	0
25928	0	0	0	0	0	0	0	0	0	0	0	0	0.1438	0	0	0.1338	0	0.123
105375168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091
100506049	0	0	0	0	0	1.98	0	0	0.342	0.2031	0	0.5135	0	0	0	0	0	0
57037	16.17	17.88	14	25.55	20.94	12.12	21.7	20.19	13	14.56	23.92	13.24	20.75	21.66	19.92	21.68	13.49	24.54
105375169	0.9589	0.7482	1.115	1.524	0.9529	0.8777	1.255	0.648	0.6821	0.54	1.509	0.569	0.5773	1.244	2.258	1.074	0.5815	1.605
28969	64	62.42	65.03	68.53	65.63	47.77	84.63	67.44	75.11	62.65	70.46	72.98	60.65	56.41	68.23	67.89	78.63	76.07
27075	2249	1569	2513	1528	1197	1248	1675	1497	2700	2333	1753	2467	488.2	843.1	655.9	611.7	395.6	606.3
10551	0	0.1103	0.2301	0.1123	0.2458	0	0.1177	0.1114	0.2346	0.1393	0	0.1174	0	0.1167	0	0	0	0
155465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375170	0	0	0.01342	0	0	0.0132	0	0.01299	0.02735	0	0	0	0	0	0	0	0	0
107986772	0	0	0	0	0	0	0	0	0	0	0	0.1703	0	0	0	0	0	0
101927609	0	0.1779	0	0.1208	0.06606	0.06085	0	0.4193	0.3153	0	0.06975	0.1262	0.3202	0	0	0.3725	0	0
196	30.61	54.8	34.31	43.91	55.25	40.46	41.09	48.31	23.34	22.91	35.77	32.49	20.6	14.56	17.89	30.02	40.2	14.06
105375171	0	0	0	0.09955	0	0	0	0	0	0	0	0	0	0	0	0	0.1329	0
102659288	0	0	0	0.1382	0	0.1393	0	0	0	0	0	0	0	0	0	0	0	0
105375172	0	0.02638	0	0.02687	0.0882	0	0	0	0	0	0	0.02809	0	0.02792	0	0	0	0
101927630	0	0	0	0	0	0	0.452	0	0	0	0	0	0	0	0	0	0	0
23161	5.23	6.05	5.991	8.331	7.691	4.522	7.132	6.958	6.606	5.49	7.878	6.222	5.433	4.817	6.01	6.144	6.051	7.431
221823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9734	9.306	13.4	9.711	8.474	11.25	7.285	10.32	10.94	6.622	5.664	10.29	8.428	9.408	11.4	10.52	9.506	6.4	9.716
100302140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986698	0.1284	0.1145	0.08962	0.02916	0.0319	0	0	0.1736	0.274	0.1446	0	0.1219	1.972	2.272	1.928	1.187	0.9734	1.29
105375176	0	0	0	0	0.05657	0	0	0	0	0	0	0.05404	0	0	0	0	0	0.05864
7291	0.8532	0.317	1.323	0.3229	0.3533	2.82	0	0.1068	0.2248	0	0.2487	0.1125	0.1427	0	0	0	0	0
222894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221830	17.77	16.92	18.96	18.02	25.13	16.97	22.01	19.77	18.25	14.21	23.76	19.65	12.79	12.11	13.71	14.01	13.6	15.77
100422967	0	0	0	0	0	0	0	0	0	0	0	0	0	2.507	0	5.954	0	2.737
256130	0.05371	0.02994	0.03123	0.03049	0	0.03073	0.03195	0	0	0	0	0	0	0	0	0	0	0
107986774	0	0	0	0.1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379720	0.0393	0.04381	0.04571	0.1339	0.09764	0.08994	0.04676	0.08853	0.04659	0	0	0.04664	0	0	0	0	0	0
101927668	6.945	12.3	7.84	16.23	12.18	12.85	11.91	11.96	6.538	6.039	8.036	11.39	0.6149	0	0	0.2861	0.3097	0.263
105375181	0.1261	0.2812	0.04889	0.1909	0.1044	0	0.2001	0.04734	0.04984	0.1184	0.1103	0.04989	0	0	0	0	0	0
346389	28.76	33.78	35.29	46.78	47.96	42.79	42.02	29.44	22.62	22.78	45.78	34.59	0.5246	0.7141	0.7019	0.8479	0.8899	0.8741
100874041	0.2628	0.2929	0.3056	0.895	0.3264	0.3006	0.3126	0	0.3115	0	0	0.3118	0.791	0	0	0	0	0
100506098	17.23	23.84	20.03	17.98	20.9	42.36	13.19	13.6	15.96	17.28	19.22	21.62	1.788	1.868	0.5828	0.832	0.6003	1.53
101927769	21.66	20.48	34.4	20.01	42.86	41.19	10.49	4.206	18.06	18.3	16.85	28.01	0	0	0.2198	0	0	0
101927811	0.3694	1.647	2.363	3.355	1.606	2.113	0.4396	2.496	1.314	1.82	1.211	1.973	0.556	0.4358	0	0.2587	0	0.2379
3696	5.582	8.905	9.044	13.7	17.79	7.698	13.09	7.928	5.104	4.586	17.71	7.013	0.4928	0.01931	0	0.2752	0.2234	0.1476
340273	0	0	0	0	0	0.02487	0	0	0	0	0	0	0	0	0	0	0	0
221833	0	0	0	0	0	0.05161	0	0	0	0	0	0	0	0	0	0	0	0
222901	21.19	23.98	17.18	13.49	20.74	15.06	30.94	28.92	27.02	9.943	22.74	22.48	40.11	70.06	58.59	44.52	60.84	68.63
104355138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6671	4.994	4.014	3.992	6.005	5.626	5.118	6.41	4.372	4.036	5.228	5.848	6.377	8.893	6.023	7.473	9.634	8.082	8.424
100302122	0	0	0	0	0	0	0	0	0	0	0	0	2.84	0	0	0	0	0
8701	1.007	1.07	0.7216	1.223	1.047	0.4822	0.9611	1.015	0.8882	1.038	1.013	0.764	2.59	3.245	2.343	2.41	1.97	2.322
105375183	0	0	0	0	0	0	0	0	0	0	0	0	0.1783	0	0	0	0.05988	0
107986775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2654	0
55536	30.01	28.55	21.41	29.79	29.4	13.15	27.82	28.2	21.01	20.93	30.21	18.86	65.74	85.3	61	53.57	39.95	60.66
102724143	0	0	0	0	0	0.04262	0	0	0	0	0	0	0	0	0	0	0	0
9771	0.09905	0.1577	0.09874	0.09639	0.3515	0.1781	0.03367	0.04781	0.01677	0	0.05567	0.03358	0.0213	0	0	0	0	0
105375184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256227	3.672	3.761	3.347	3.718	15.04	8.402	3.424	1.453	1.059	1.118	5.856	1.884	0	0	0	0	0	0
100506178	2.276	2.768	2.006	3.759	7.369	4.42	3.693	3.263	2.453	2.039	8.052	2.374	0	0	0	0	0	0
401312	0.5182	0.5054	0.452	0.2942	3.218	0.5929	0.3083	0.1459	0	0	0.4248	0.2306	0	0	0	0	0	0
541472	28.68	37.05	35.94	40.81	77.98	63.8	26.51	16.64	15.18	18.37	48.59	23.23	0.1853	0.1452	0.1812	0.3448	0.1866	0
3569	133.6	166.1	156.4	169.6	388	296.3	126.5	65.54	78.29	87.49	239.5	104.9	0.3302	0.0647	0.5651	0.07683	0.1663	0.2119
54543	204.5	142.1	171.1	166.6	119.6	101.2	243	175.4	197.3	206.2	203.7	166.6	330.6	369.8	329.3	278.8	224.7	303.7
112267993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109729180	7.702	7.604	8.19	9.244	12.3	12.34	6.284	5.948	8.348	8.364	9.812	11.23	6.624	5.711	4.21	4.007	1.668	1.984
692210	0	0	2.639	5.152	5.637	2.596	2.7	0	0	3.194	0	0	0	0	0	0	0	2.922
107986776	1.148	1.554	0.954	1.676	2.14	2.346	0.8783	0.2771	0.6807	0.6928	0.753	0.9734	0	0.09675	0	0	0	0.1056
84668	22.33	23.11	25.07	40.49	41.24	25.12	30.62	21.86	23.6	20.93	32.73	24.79	5.283	4.713	6.059	6.719	6.683	5.536
105375185	0.2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100775104	0.3929	0.365	0.6093	0.4461	0.5694	0.2997	0.935	0.8112	0.6211	0.7375	0.4294	0.3108	0.8871	0.309	0.5782	0.5503	0.09927	0.4217
55975	5.836	6.947	8.036	10.73	10.61	5.502	9.499	6.441	7.942	8.445	10.41	7.618	8.292	8.591	9.825	8.925	7.219	9.439
11097	23.61	22	19.25	20.35	22.5	14.72	25.05	27.72	20.81	17.85	24.33	19.79	33.75	35.74	29.97	34.91	34	39.25
101927890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10457	1.744	1.14	0.6295	1.161	2.39	1.789	1.646	1.422	0.9268	2.032	2.208	0.9991	14.03	4.966	2.213	14.82	20.6	5.266
115416	5.172	6.783	8.906	8.176	8.944	5.628	8.327	9.994	7.455	8.067	8.646	7.823	6.106	6.939	6.642	7.316	5.151	6.661
10643	0.5245	0.8001	0.7064	1.912	0.8573	1.074	0.7555	1.119	0.7527	0.7773	0.6155	0.7862	0.1247	0.06513	0	0.07733	0.1256	0.03555
109616981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256355	1.774	1.798	1.313	1.648	1.002	1.845	3.454	4.36	1.338	2.271	1.481	2.297	1.214	2.664	1.187	3.389	3.668	1.662
29896	77.14	68.51	88.1	84.11	88.72	84.31	85.86	69.52	91.22	88.77	92.11	90.28	71.11	63.56	73.04	72.87	61.85	72.3
1197	0.6486	0.9296	1.078	1.262	1.266	0.4241	1.323	0.6261	0.8788	1.304	1.458	0.7697	0.5579	1.53	1.091	0.5191	0.9833	0.2387
105375187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90693	1.518	2.911	2.613	4.412	4.073	2.362	3.179	2.667	2.16	1.966	4.062	1.946	3.93	2.006	3.485	2.637	4.511	3.988
340277	1.374	1.072	1.518	1.56	1.195	0.3144	0.8174	1.083	0.9773	2.611	1.171	0.9783	1.551	3.079	2.427	3.849	2.708	1.946
56164	0	0	0.05153	0	0	0	0	0	0.05252	0	0	0	0.1334	0	0.0652	0.06205	0.06716	0
105375188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51678	1.118	1.708	1.321	2.272	2.553	1.691	1.223	1.259	1.71	1.954	1.3	1.733	3.392	4.125	3.82	3.005	1.366	3.18
1687	6.778	15.53	3.833	25.91	18.92	24.62	7.103	8.124	1.917	9.542	13.7	9.52	0.8424	0.5868	0.3661	3.223	0.4714	0.961
107986779	0	0.3792	0.5936	1.352	0	1.168	0.8096	1.341	0	1.197	1.339	0.6056	0	0	0	0.4765	0.2579	0
26031	6.659	5.609	9.738	4.334	5.631	8.81	2.787	3.444	14.66	9.374	5.803	11.2	6.203	7.061	12.61	13.7	8.451	9.357
54205	88.83	85.38	103.6	88.68	115.3	113.2	65.13	60.05	101.4	85.85	74.79	94.45	42.48	45.5	43.58	57.54	62.09	52.46
136895	12.25	5.51	16.37	7.635	6.472	9.936	6.889	7.072	13.67	9.969	6.25	10.36	17.23	23.17	28.45	15.41	13.64	24.6
105375191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375196	0	0	0	0	0	0	0	0	0	1.115	0	0	0	0.4671	0	0.5546	0	0
646588	0.02556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375199	0.284	0.1055	0.03671	0	0.0784	0.03611	0	0	0	0	0	0	0.0475	0	0	0	0	0
105375200	0.4997	0	0.4359	0	0.1552	0.1429	0	0	0	0	0	0	0	0	0	0	0	0
406940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105375198	0	0	0	1.014	0	0	0	0.5029	1.059	1.886	0.5856	1.06	0.6721	0	0.6572	0	1.354	0
9603	18.59	17.76	24.59	27.57	20.74	13.1	29.43	22.3	21.66	19.91	30.09	17.26	7.23	8.155	10.5	9.243	15.93	7.689
3181	473.8	492	542.2	461.1	502	553.2	410.2	453.5	480.4	465.7	462.2	549.3	401.6	403.5	440.2	504.9	487.9	451.9
11335	72.76	83.19	74.94	102.8	96.43	52.64	113.3	100.8	65.5	71	102.4	73.63	100.3	92.71	96.49	97.23	96.13	100.9
29887	12.99	13.8	10.17	15.07	15.38	8.242	20.85	23.93	9.595	14.13	18.36	15.27	26.25	29.74	20.96	24.88	23.68	23.14
105375304	2.793	3.287	2.346	2.995	3.662	1.42	3.877	3.67	2.024	2.403	4.477	2.762	5.606	6.773	4.567	5.216	4.234	5.196
441204	0	0.01966	0	0.04005	0	0.02018	0	0.03973	0	0	0	0.02093	0	0	0	0.04941	0.02674	0.02271
105375202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9808	0	0	0	0	0	0	0	0	0	0	0	0	0.2925	0	0	0	0	0
100506289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928077	0.1037	0.578	0.2412	0.471	0.3865	0.2373	0.617	1.051	0.6147	0.438	0.544	0.3692	1.249	1.468	0.4579	2.179	0	2.805
285941	0.1715	0	0.09973	0	0.4261	0.09811	0.102	0	0.1017	0	0.1125	0	0.2581	0.1012	0.1262	0.2402	0.52	0.2209
8935	19.67	14.87	21.6	15.56	11.52	11.24	19.67	21.82	25.47	19.49	16.41	18.28	72.53	74.14	76.96	80.16	65.04	77.13
3198	0.3293	0.2203	0.2298	0.2244	0.08182	0.2261	0.4702	0.2226	0.1562	0.09273	0.1728	0.07817	0.5949	0.0777	0	0.09226	0.09986	0.08483
