GeneID	GSM3098174	GSM3098175	GSM3098176	GSM3098177	GSM3098178	GSM3098179	GSM3098180	GSM3098181	GSM3098182	GSM3098183	GSM3098184	GSM3098185	GSM3098186	GSM3098187	GSM3098188	GSM3098189	GSM3098190	GSM3098191	GSM3098192	GSM3098193	GSM3098194	GSM3098195
107986419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11174	1.611	1.61	2.812	2.479	2.561	3.813	2.616	2.041	2.272	1.364	1.726	0.5541	1.144	2.541	2.4	1.986	1.598	2.221	1.911	1.874	0.5799	1.028
64105	0.7751	0.9083	0.5791	0.849	1.275	1.063	3.196	0.6255	0.663	0.8656	0.3356	0.9293	0.7068	1.194	1.507	1.14	0.5336	0.6972	2.637	1.273	0.09556	0.7568
23398	88.12	68.98	90.82	94.88	79.74	75.47	86.9	86.52	84.63	78.86	100.8	83.78	78.8	75.65	101.7	106.5	72.08	56.73	71.8	86.28	93.49	99.67
373	13.78	17.83	11.29	21.09	14.91	22.78	18.18	12.7	14.84	14.71	10.97	10.45	12.04	15.22	18.34	20.2	25.8	13.27	11.82	9.567	14.77	13.44
80006	9.578	12.07	10.79	8.688	15.04	9.789	11.25	14.46	12.17	14.05	4.024	4.551	4.476	5.327	7.645	4.639	3.894	4.293	5.512	5.387	5.928	10.95
112441434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54557	7.99	9.541	20.39	28.29	17.54	16.92	27.02	35.41	19.83	23.21	10.72	13.52	22.39	38.8	29.55	41.04	18.84	28.56	35.55	61.36	20.88	21.61
57486	0.04711	0	2.185	1.456	2.374	0.1939	0.8295	0.08363	1.434	0.1218	0.3526	0	0.05559	0.9167	1.542	2.667	0.2854	0.7574	0.4039	0.6806	0.2236	0.03614
55914	22.05	21.18	19.83	19.36	28.49	17.98	28.45	15.51	15.23	20.47	9.876	10.17	13.29	18.11	19.03	18.46	23.83	13.22	21.16	15.35	11.53	14.77
100303749	20.65	6.916	15.43	21.92	32.93	39.01	26.62	16.19	26.73	23.24	6.206	5.214	10.76	21.55	22.58	4.005	5.282	6.635	23	7.364	11.28	9.878
140890	10.81	5.624	9.569	13.5	11.22	12.67	10.51	11.41	11.18	13.75	11.37	3.549	14.49	13.79	12.62	9.448	5.673	6.856	9.549	6.034	4.668	5.476
101928741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375449	1.534	1.068	2.783	2.512	0.8153	0.7106	1.935	1.603	1.088	1.005	3.506	3.236	1.371	2.81	2.245	3.156	1.348	1.815	4.027	1.334	3.755	3.169
101928794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4064	0	0.04567	0	0	0	0	0	0	0	0	0	0.05165	0	0	0	0.5554	0	0.04601	0.58	0	0	0
101928819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379006	0	0	0	0	0.4159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5295	204.5	237.6	99.45	143.7	216.5	232.5	106.9	165	165.4	110.9	62.19	71.02	74.24	79.84	113.9	86.32	88.34	98.46	68.45	150.6	52.08	56.98
105379013	0	0	0	0	0.03113	0	0	0	0.02667	0.03115	0	0	0	0	0.03219	0	0	0	0	0	0	0
105379012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64924	2.718	5.22	9.727	7.853	6.005	3.368	4.725	2.594	3.736	4.591	1.968	2.738	5.328	9.19	8.084	8.781	4.249	1.735	3.895	2.217	1.605	1.278
109616958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891	3.614	3.503	2.457	2.092	0.6146	1.174	3.045	3.489	5.79	2.829	4.142	0.5281	2.357	2.03	3.813	2.603	1.296	2.823	4.003	1.786	2.322	4.378
112267932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64946	3.352	3.554	3.577	4.469	0.9845	2.717	6.504	2.164	15.85	7.683	0.2073	2.75	3.236	4.782	4.072	2.464	3.23	2.826	6.651	0.6604	2.892	3.039
92259	2.98	10.4	9.577	10.19	15	12.05	10.71	7.798	12.33	7.303	4.483	4.356	8.33	8.469	10.9	8.588	12.35	6.596	5.625	10.88	3.404	6.498
1022	10.93	15.47	12.99	16.71	17.62	16.06	12.49	17.35	15.52	21.29	7.351	8.927	8.347	16.95	9.624	13.6	10.52	9.862	5.213	9.105	8.023	13.22
202243	2.978	6.942	2.788	3.318	7.454	12.67	7.443	3.079	6.886	2.291	3.335	3.768	3.07	6.058	8.917	16.23	2.113	2.751	8.111	2.723	3.988	3.47
102157402	2.645	2.823	5.265	8.553	1.04	2.208	1.35	3.538	4.328	4.312	3.599	2.075	3.392	3.753	5.378	2.575	1.219	2.418	1.613	4.652	1.871	1.235
6880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5884	2.294	6.035	10.13	13.5	10.66	15.88	15.27	11.89	11.31	8.193	1.115	0.6066	4.318	6.994	8.247	6.116	9.264	8.781	8.345	11.28	1.778	2.262
153562	0.1257	0.2572	0.3443	0	0	0	0.1341	0.04958	0	0	0.5701	0	0.2472	0.526	0	0	0.571	0	0.06531	0	0	0
101928924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506658	0.06527	0	0.03832	0.03419	0.2531	0.1343	0.1741	0.07725	0.03613	0.2532	0.04441	0.09061	0	0.08194	0.1744	0.08121	0.04943	0	0.2035	0	0.04426	0.05007
109617019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728340	9.879	9.887	10.46	10.24	23.87	25.19	15.36	10.68	10.34	11.39	3.946	6.559	9.377	10.65	7.605	12.16	25.05	17.93	13.23	11.79	10.05	12.36
653188	16.09	11.76	13.74	21.18	20.45	35.21	22.43	19.83	15.31	25.8	8.145	6.278	10.67	13.86	15.46	13.9	8.662	11.19	13.27	9.224	7.575	9.795
107986357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728492	1.712	4.757	3.915	12.46	17.24	27.82	10.48	14.83	16.26	17.36	0.9811	1.001	3.403	9.165	8.31	12.22	15.15	15.49	10.26	8.594	1.711	2.627
107986372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6607	22.8	15.78	35.82	28.45	21.37	25.91	23.25	22.62	44.41	34.25	21.75	26.37	33.23	22.45	35.99	33.92	20.48	18.8	22.13	20.02	28.94	37.89
11039	45.45	36.64	42.97	48.48	76.08	84.27	73.06	53.04	37.69	64.92	30.18	22.43	23.37	33.12	27.93	30.55	35.67	46.4	45.82	34.42	66.84	91.03
112267939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267940	0	0.07999	0	0	0	0	0	0	0.07213	0	0	0	0	0	0	0	0	0	0	0	0	0
107986356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653238	6.414	7.585	10.69	9.882	20.66	21.48	16.71	9.545	8.875	9.026	2.888	4.518	8.905	9.651	9.075	14.14	22.21	12.77	11.91	10.02	5.564	7.163
11042	183.1	178.4	169.5	176.9	160	164.3	156.7	135.6	106.2	140.6	94.96	94.43	139.4	156.2	104.8	152	110.7	91.23	99.83	27.79	120.2	159.8
441081	0.03902	0.0479	0	0	0	0.05353	0	0	0	0	0.0531	0.05417	0	0	0	0	0.05909	0	0.06083	0	0	0
105379020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653080	18.96	15.09	22.16	24.58	31.55	44.18	29.93	26.43	19.55	35.82	8.128	6.129	12.56	20.98	19.78	19.39	16.39	22.05	21.46	12.76	10.21	15.14
101929599	0.08259	0.0507	0.09697	0.08653	0.05337	0.1133	0	0.04888	0.09143	0.1602	0.1124	0.05733	0.04874	0.05185	0	0.05138	0.06255	0.05108	0.1288	0.05967	0.056	0.06336
8293	1.438	3.862	3.482	9.511	15.33	23.43	8.921	11.81	13.83	15.46	0.6116	0.7487	2.334	6.658	6.847	10.96	12.25	13.67	8.828	7.792	1.585	2.344
107986373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6606	28.94	28.4	38.7	44.02	32.35	38.33	43.89	33.99	48.62	43.93	26.92	29.16	37.58	34.37	46.74	59.37	25.39	26.54	30.31	31.48	37.73	54.69
4671	0	0	0	0	0.03748	0	0	0	0	0.03751	0.07894	0.2013	0	0.1457	0	0.7939	0.2196	0	0	0	0	0
112267942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2966	6.797	7.075	8.154	7.431	18.05	18.85	11.98	8.657	6.461	8.026	2.413	4.513	6.714	8.256	6.22	9.928	19.36	13.43	9.1	8.86	7.114	8.729
647859	10.35	7.449	19.69	17.2	51.2	51.9	60.56	44.77	12.25	14.77	6.799	6.441	5.475	24.2	25.75	14.21	26.49	26.48	37.28	8.251	6.776	2.19
109617021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100049076	483.6	367.4	940.6	1381	193.2	187.4	702.3	534.7	952.4	1262	349.3	191.1	740.3	1115	655.7	608	111.7	105.4	395.4	434.9	897.9	984.2
105379016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5370	0	1.1	0	0.1173	0	0	0.3585	0.1325	0	0	0	0	0	0	0	0	0	0	1.921	0	0	0
55814	12.05	9.022	16.33	13.94	11.12	9.314	11.12	12.8	10.96	12.61	6.626	3.464	9.315	14.62	12.45	7.526	7.626	5.592	8.251	5.549	3.691	5.823
64087	12.48	11.59	13.56	17.74	20.23	24.37	21.04	24.67	28.06	20.56	10.05	8.423	20.56	21.93	18.05	14.06	14.23	13.13	18.23	16.54	12.34	16.52
9607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4131	0.01732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23107	19.95	26.75	40.22	29.59	43.61	34.82	45.64	29.43	43.36	41.64	13.58	24.03	27.44	32.51	30.1	31.95	21.78	24.77	30.42	29.36	20.39	22.62
107986422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79810	0.4995	0.4542	1.499	2.093	1.434	2.132	2.29	1.467	1.454	1.005	0.2769	0.2055	1.288	1.115	1.187	0.6445	0.5043	1.052	0.548	1.47	0.3512	0.1419
167465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6968	0	0	0	0	0	0
102503427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102477328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3842	2.874	2.769	3.178	3.694	4.47	4.768	2.354	2.808	2.941	2.96	2.774	1.763	2.011	3.482	3.26	2.869	2.328	2.376	3.152	1.859	3.761	2.769
100616152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115548	4.624	6.696	1.636	1.211	4.176	1.952	0.7276	1.824	0.6235	1.878	0.3631	1.07	0.3498	0.4838	0.3565	0.1844	1.302	4.069	0.647	0	0	0.2729
134285	0	0	0	0.3461	0.2134	0	0	0.1955	0	0.6407	0	0	0	0	0	0	0	0	0	0	0	0
105379030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134288	0	0.2876	0.2751	0	0.1514	0.1607	0.125	0	0.1297	0.6059	0.3188	0.3252	0.2765	0.1471	0.4696	1.603	1.419	0.2898	1.096	2.877	1.112	2.336
340090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3044	0
2297	2.463	6.452	0.9641	0.08603	1.38	1.577	2.103	0.7775	0	1.699	0.5588	0.57	0	0	0	0	0.6219	0.8125	0	0	0	1.764
104355294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
689	46.08	75.23	130.5	128.4	62.75	104	115.8	138.2	160.9	114.5	42.93	65.35	91.6	117.6	173.7	128	97.55	73.13	105.8	126.2	61.37	75.51
57763	10.82	12.23	10.03	21.47	22.81	29.03	36.86	23.36	22.37	25.64	6.585	7.113	11.98	11.91	9.13	9.327	13.37	13.73	18.79	17	14.93	11.21
84135	11.98	13.39	14.61	16.49	15.28	19.97	18.52	18.77	20.49	17.33	8.884	8.849	16.77	19.77	15.55	13.52	12.39	16.81	13.53	19.36	18.75	14.61
64283	0.3838	0.1178	0	0.3519	1.116	0.8886	1.613	1.391	0.717	1.644	0.1306	0.09991	0	0	0	0	1.78	0.02967	0	0	0.06506	0.3313
107986423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102503429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104310351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8507	24.78	31.92	5.624	8.187	43.66	41.9	18.33	27.7	26.63	15.69	2.156	3.95	0.8075	1.628	2.888	7.617	15.82	17.64	1.797	8.221	6.154	4.365
3074	64.83	80.35	26.2	25.13	108.5	104.1	53.44	77.57	70.8	42.49	10.04	15.37	13.17	11.8	20.19	31.81	52.16	51.29	19.04	23.48	20.37	17.25
84340	24.74	31.46	48.11	51.27	38.86	45.83	60.16	55.65	47.96	47.16	22.68	22.2	42.95	46.05	57.71	53.42	51.3	48.92	45.6	52.33	22.65	21.21
10412	29.81	37.28	58.11	63.19	47.32	54.49	71.09	68.95	57.47	55.8	27.71	27.64	52.53	56.98	72	64.02	61.34	61.55	57.23	66.89	27.68	25.43
26049	11.23	15.69	8.083	15.12	10.67	19.97	11.98	12.66	13.44	20.47	4.529	5.537	5.516	11.04	8.759	6.132	14.47	14.11	6.337	7.635	5.719	5.769
441086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51301	0	0	0	0	0	0	0	0	0	0	0	0.05701	0	0	0	0	0	0	0	0	0	0
256006	0.09512	0	0	0.1329	0.04098	0	0.2707	0	0	0	0	0.04402	0	0.03981	0.04237	0	0	0	0	0.09162	0	0
3156	20.74	23.56	19.66	19.85	19.52	19.94	15.73	15.46	23.87	22.86	17.17	12.24	33.68	24.25	19.04	30.94	28.88	19.54	23.74	6.431	18.05	17.54
10087	6.133	7.253	8.965	14.35	16.63	13.02	13.63	12.89	17.27	18.29	2.555	1.877	6.795	12.7	8.966	10.62	8.948	6.75	5.932	8.79	3.157	2.266
51426	0.3101	0.1523	0.9286	0.8448	1.543	1.319	1.854	0.9911	1.734	1.845	0.401	0.1507	0.3111	0.954	0.5803	1.428	1.362	0.5562	1.644	0.7842	0.3365	0.3807
728780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134359	3.974	8.25	5.599	8.932	8.497	13.48	12.57	14.45	7.998	13.64	2.065	3.11	4.945	4.898	2.124	9.259	4.268	5.719	6.984	7.308	2.548	6.208
441087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2719	0	0	0
22987	0	0.01893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02403	0	0	0
105379041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10788	45.84	53.29	37.48	46.14	71.14	76.56	53.5	55.71	70.75	63.88	20.43	20.5	24.09	31.53	33.51	29.12	64.74	57.63	29.02	26.25	26.87	34.99
101929109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08233	0
100302746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2149	9.325	14.01	5.034	5.952	24.52	26.62	7.264	11.67	18.69	12.41	0.9481	3.125	1.138	1.009	0.5013	3.201	19.08	16.64	2.34	1.626	3.561	2.631
2150	0.962	0.8436	2.017	1.584	0.9769	0.4713	3.813	1.789	0.7607	0.1777	3.366	1.813	2.271	3.537	2.663	1.197	1.457	1.105	2.143	3.872	1.491	2.53
170591	0	0	0	0	0	0	0	0	0	0.6082	0	0	0.1388	0.3445	0	0.3414	0.5343	0.04848	0	0	0.3189	0
1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5072	0	0	0	0	0	0	0
55109	9.234	11.96	14.13	13.33	10.69	14.87	11.67	10	11.95	13.84	10.94	10.72	15.61	12.81	18.79	9.66	17.88	9.035	9.598	14.67	19.75	14.38
84327	0.5818	0.5102	1.203	0.7546	0.3938	0.3041	0.5913	1.541	0.2453	0.3583	1.169	0.5	0.9808	1.043	0.4813	1.655	0.04196	0.2056	0.3887	0.8406	0.1878	0
677828	67.26	18.35	57.92	51.68	5.795	22.56	81.36	93.76	19.86	17.4	81.37	45.65	17.64	15.01	1.998	42.78	13.58	46.22	23.3	60.47	20.27	13.76
728723	0	0	0	0	0	0	0	0	0	0.2336	0	0	0	0	0	0	0	0	0	0	0	0
8622	0	0	0	0.03115	0	0	0	0	0	0	0	0	0	0.03733	0.7948	0	0	0	0	1.203	0.08065	0
55255	1.959	4.765	1.693	1.278	2.102	2.434	0.8679	0.7438	1.637	2.103	0.3018	0.6159	0.7416	1.253	2.272	0.5979	2.52	0.8687	1.037	0	1.303	0.7374
23440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6902	27.62	34.21	56.25	38.9	36.45	25.99	43.31	30.69	42.04	43.77	16.84	20.1	26.63	27.38	35.55	32.37	40.93	28.43	28.75	27.13	19.3	24.8
101929154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8546	7.542	7.68	8.292	11.84	15.39	13.08	14.51	12.42	12.93	18.72	3.501	3.222	4.614	8.677	9.506	8.003	9.704	7.362	9.359	7.435	3.215	3.831
728769	0	0	0	0	0	0	0	0	0	0.1721	0	0	0	0	0	0	0.2016	0	0	0	0	0
9522	2.649	4.472	5.481	6.626	4.279	3.043	3.922	3.096	3.006	5.095	1.667	2.114	3.673	4.406	3.407	8.075	4.012	1.474	2.736	1.722	1.392	0.8636
10184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.484	0.244	1.696	0	0.5204
411	0.6943	0.7594	0.5336	0.7142	1.142	0.7447	0.6197	0.8815	0.8245	1.094	0.2921	0.333	0.581	0.5389	0.3037	0.3613	0.7839	0.6558	0.6101	0.5655	0.01712	0.7554
29958	0	0	0.1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03225	0
23743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
635	0	0	0	0	0	0	0	0	0.1849	0	0	0	0	0	0	0	0	0	0	0	0.1133	0
133746	9.588	11.99	9.874	19.52	22.5	22.36	19.69	28.36	20.35	18.64	8.483	5.255	4.387	15.51	31.93	31	14.49	14.38	9.683	19.98	3.627	3.374
102724530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07745	0.08762
9456	3.821	5.247	3.778	4.794	2.664	2.759	2.871	2.351	0.3061	1.17	1.848	2.199	4.154	2.935	1.848	4.129	0.99	2.145	0.6663	5.304	0	0.3472
107986426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167153	2.858	5.484	5.515	13.73	14.05	16.81	14.48	20.6	17.2	21.71	0.6705	2.006	4.225	11.42	9.92	8.664	10.99	9.303	9.167	16.85	1.025	1.361
202333	0.02993	0	0.07028	0	0	0.04106	0	0	0	0.0387	0	0.374	0	0.1315	0	0	0	0	0	0	0	0
102724557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105616916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345778	4.812	5.556	8.092	7.739	9.983	13.67	8.744	11.51	12.01	9.384	2.159	2.816	3.99	7.478	7.091	8.382	12.29	8.878	9.083	9.057	7.83	8.021
7060	0.03455	0.2969	0	0.2896	0	0	0	0	0.1912	0.3574	0	0	0	0	0	0	0	0	0.2693	0	0	0
101929215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256987	9.481	9.17	29.09	31.88	16.03	19.13	60.6	29.95	19.86	21.53	18.27	20.17	31.97	42.15	46.93	39.27	43.46	40.77	66.74	45.96	44.41	41.36
644936	0.2959	0.3633	0.5212	0.4651	1.147	0.406	0.3158	0.7005	0.9829	0.7654	0.6041	0.4109	0.3493	0	1.384	0.1841	0	0.5491	1.615	0.6414	1.605	2.043
84654	0	0	0.9209	0.7044	0.1448	0	0	1.061	0.3721	0	0	0	0	0	0	0	1.697	0	0	0	0	0.5157
441089	1.363	2.231	0.3556	0.476	2.545	1.247	1.778	0.1793	4.359	2.154	0.4122	1.051	2.681	0.1901	0.2024	0.5653	2.523	2.622	2.125	2.626	9.243	3.021
9765	1.197	0.6123	0.7529	1.015	0.884	1.075	1.11	0.7927	0.9623	0.9766	1.047	0.7517	0.9753	1.127	0.2856	0.9929	1.122	0.4406	1.2	0.2471	0.4058	0.6559
167555	0	0	0.05984	0.3204	0.06587	0	0	0	0.395	0.1977	0.2775	0	0.782	0.256	0	0	0.3088	0.3152	0	0	0.3456	0.0782
340120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103689917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1719	5.842	8.078	12.92	7.665	14.56	8.665	11.96	3.302	27.39	15.52	3.51	2.923	6.895	5.683	9.848	9.169	9.407	6.445	10.5	5.78	13.63	9.53
100462981	0.4089	0	2.64	0.4284	0	1.402	3.055	3.871	0.679	0.7931	0	1.135	0.4825	0	6.557	0	0	1.011	2.869	1.477	10.26	0.941
4437	1.996	1.653	1.962	3.162	3.54	2.803	2.577	1.594	3.906	1.561	0.7582	0.709	0.8766	2.798	0.7445	1.098	2.321	1.436	2.823	3.824	0.8815	0.6411
107986428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102524628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5924	0.7377	1.098	2.415	5.411	2.687	1.411	6.824	4.048	2.524	2.689	0.7302	0.4966	2.374	3.228	3.256	4.896	1.49	2.129	3.59	2.584	0.3032	1.166
107986359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1160	0.1399	0	0.1314	0.2932	0	0.07679	0	0	0.06196	0.1448	0	0	0	0.03514	0.1122	0.4178	0	0	0	0.1617	0	0
100131067	0.07076	0	0.7478	0.519	0.5487	0.2912	0.6797	0	0	0	0.2889	0.09824	0.08351	0	1.419	0	0	0.3501	1.324	0.3067	0	0
84240	0.6376	1.566	3.119	4.565	5.082	4.52	1.701	5.031	5.177	6.184	0.7231	1.18	5.142	2.402	6.249	3.041	3.058	3.812	4.639	2.457	1.297	0.6522
134526	0.04574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23635	1.89	1.856	2.476	2.209	1.26	1.446	4.034	2.166	0.9029	1.158	3.059	3.728	2.418	2.423	3.376	7.203	4.038	2.067	4.652	5.26	0.9982	2.015
107986384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
