GeneID	GSM7113703	GSM7113704	GSM7113705	GSM7113706	GSM7113707	GSM7113709	GSM7113710	GSM7113711	GSM7113713	GSM7113714	GSM7113716	GSM7113717	GSM7113718
106144532	0.8276	0.3712	1.167	1.223	0.28	0.2011	0.5506	0.2255	1.035	0.4011	0.549	2.5	2.641
201627	12.64	13.53	10.92	14.4	12.12	12.64	17.52	15.26	19.18	14.97	16.14	24.7	25.81
101929159	0	0	0.03583	0	0	0	0.1015	0.08312	0.03814	0	0	0.07677	0
7871	11.03	12.68	12.25	13.07	12.19	12.62	16.85	12.17	13.46	11.83	11.28	17.55	24.62
105377103	0	0	0.05063	0.09095	0	0.1571	0.09557	0	0.2694	0.05221	0	0.3796	0.08593
105377104	0.1249	0.1494	0.07824	0	0	0.04046	0	0	0.04164	0.121	0.03681	0	0.2656
2317	31.81	32.09	29.52	30.13	28.57	12.42	14.43	11.27	40.09	32.68	26.19	7.807	35.1
105377105	1.835	1.756	1.466	1.549	1.78	0.6243	0.7595	0.7333	2.386	1.838	1.785	0.7081	2.78
105377650	0	0.0827	0	0	0.06238	0	0	0	0.09221	0	0	0	0.07353
1776	33.5	50.68	12.02	55.71	19.54	0	0.1392	0	4.71	0.1521	1.874	2.686	1.127
107986091	5.835	9.042	1.62	7.949	3.231	0	0.1176	0	1.459	0	0.821	0.4005	0
57406	36.11	44.03	37.45	45.16	32.19	8.18	12.43	10.41	40.04	34.69	35.68	11.77	7.255
11102	6.12	5.96	5.299	6.243	4.64	3.87	7.351	4.772	5.895	4.257	4.636	5.605	9.536
109703458	10.53	9.707	9.256	10.5	7.805	6.866	11.38	8.016	8.976	7.034	7.536	7.078	13.23
54899	16.51	20.58	20.33	18.44	19.24	7.831	8.936	8.477	13.38	12.02	11.4	25.12	42.69
105377106	0	0.09498	0.2985	0.1788	0.1433	0	0	0	0	0.3079	0.09364	0	1.351
5162	130.7	130	114.8	120.6	106.5	66.34	77.72	75.39	101.9	82.39	107.1	94.02	116.3
107986092	0.871	2.344	1.786	1.07	0.4287	0.07697	0.07024	0.1726	1.584	0.8442	0.7003	4.066	1.263
200845	8.043	9.426	7.334	9.246	7.689	3.261	3.643	3.432	7.189	6.104	6.054	8.614	4.641
8309	5.548	5.019	4.382	2.755	3.975	2.221	1.696	2.135	7.322	7.456	7.257	0.6571	0.8181
107984079	0	0	0	0.01338	0	0	0	0	0	0	0.01402	0	0.02528
11170	0.02868	0	0	0	0	0.3346	0.2799	0.4065	0	0	0	0	0
105377108	0	0.2478	0	0	0	0	0	0	0	0	0	0	0
131177	0.07029	0	0	0.05935	0	0	0	0	0	0.1363	0.3109	0.4246	0.1121
105377109	0	0	0	0	0	0	0	0	0	0	0	0	0
200844	0.1191	0.09717	0.08144	0.06401	0.1466	0.01053	0.09609	0.04723	0.2925	0.1155	0.3066	0.03272	0.01728
101929238	0	0	0	0	0	0	0	0	0	0	0	0	0
105377110	0.01617	0	0	0	0	0.01572	0	0.03525	0.01617	0	0	0	0.02579
339902	0	0	0	0	0	0	0	0	0	0	0	0	0
2272	1.671	1.499	1.524	1.535	1.375	0.8917	1.308	1.571	1.426	1.683	1.825	0.7916	0.7317
105377113	0	0	0	0	0	0	0	0	0	0	0	0	0
105377112	0	0	0	0	0	0	0.01502	0	0.01694	0	0	0	0
107986015	0	0	0	0	0	0	0.02269	0	0.02559	0	0	0	0
103504735	0	0	0	0	0	0	0	0	0	0	0	0	0
105377111	0	0	0	0	0	0	0	0	0	0.1781	0	0	0.2932
105377114	0	0	0	0	0	0	0	0	0	0	0	0	0
105377115	0	0	0	0	0	0	0	0	0	0	0	0	0
5793	0.01061	0.04759	0.01995	0.08958	0.01436	0	0.009413	0	0.03184	0	0.02815	0.0641	2.099
107986016	0	0	0	0	0	0	0	0	0	0	0	0	0
105377116	0	0	0	0.01725	0	0	0	0.02227	0	0	0	0	0.163
100506994	0.2863	0.2202	0.07689	0.1381	0.05536	0.03976	0.07257	0	0.08183	0.03965	0.2171	0.04118	1.044
57415	3.92	2.425	1.88	2.009	2.781	2.181	2.35	3.242	2.894	2.254	3.443	1.497	4.27
55079	0	0	0	0	0	0	0	0	0	0	0	0	0
105377647	0	0	0	0	0	0	0	0	0	0	0	0	0
8618	0	0	0	0	0.0196	0	0	0	0	0	0.01281	0	0.06932
285401	0	0	0	0	0	0	0	0	0	0	0	0	0
107986043	0	0	0	0	0	0	0	0	0	0	0	0	0
132204	0	0	0	0	0.02904	0	0	0	0	0	0.03796	0	0.06846
100874016	0	0	0	0	0	0	0	0	0	0	0	0	0
132203	0	0	0	0.05753	0	0	0	0	0	0	0	0	0.1087
105377119	0	0	0	0	0	0	0	0	0	0	0	0	0
100130345	0	0	0	0	0	0	0	0.01326	0.01217	0	0	0.03675	0.01941
132200	0	0	0.02849	0	0.04102	0	0	0	0	0.02938	0	0.06103	0.2417
80145	77.12	69.04	79.13	65.74	70.22	63.31	57.11	63.73	69.09	64.71	79.41	67.71	111
100874039	0	0	0	0	0	0	0	0	0	0	0	0.3392	0.2688
6314	7.507	8.844	7.812	10.29	6.856	11.53	18	11.57	11.76	8.967	6.788	19.71	22.02
100861563	0	0	0.4179	0	0	0.4323	0.3944	0	0.4448	0.431	0.3933	2.238	0
100507062	0.2222	0.2791	0.2506	0.8631	0.3008	0.5617	1.932	0.7268	1.112	0.6893	0.5504	5.459	4.325
9861	56.83	55.91	56.3	50.44	47.93	55.3	58.21	57.04	57.29	48.86	49.87	68.38	87.24
105377121	0	0	0	0	0	0	0	0	0	0	0	0	0
107986093	0	0	0	0	0	0	0	0	0	0	0	0	0
100652759	0.01743	0.03127	0	0.01472	0	0	0.01546	0	0.03487	0	0	0	0.05561
100287879	0	0	0	0	0	0	0	0	0	0	0	0	0
166336	0.01503	0.02247	0	0.01269	0.01356	0	0.008888	0	0.05011	0	0.004431	0	0.03996
100874242	0	0	0	0	0	0	0	0	0	0	0	0	0
100874243	0	0	0	0.03096	0	0	0	0	0	0	0	0	0
101929316	0	0	0	0	0	0	0	0	0	0	0	0	0
105377123	0	0	0	0	0	0	0	0	0	0	0	0	0
56999	0	0	0	0.04905	0	0	0.02577	0	0	0	0	0	0.139
101929335	0	0	0	0	0	0	0	0	0	0	0	0	0
100507098	0	0	0	0	0	0	0	0	0	0	0	0	0
105377124	0	0	0	0	0	0	0	0	0	0	0	0	0
107986017	0	0	0	0	0	0	0	0	0	0	0	0	0
105377125	0	0	0	0	0	0	0	0	0	0	0	0	0.1031
105377127	0	0	0	0	0	0	0	0	0	0	0	0	0
102724763	0	0	0	0	0	0	0	0	0	0	0	0	0
107986094	0	0	0	0	0	0	0	0	0	0	0	0	0
9223	0	0	0.0107	0.04807	0	0	0.0101	0.01241	0	0	0	0	0
107986018	0	0	0	0	0	0	0	0	0	0	0	0	0
151877	0	0	0	0	0	0	0	0	0	0	0	0	0
100873983	0	0	0	0	0	0	0	0	0	0	0	0	0
105377128	0	0	0	0	0	0	0	0	0	0	0	0	0
115286	4.341	3.828	3.802	4.238	4.123	2.853	3.304	3.105	3.454	3.371	4.767	3.079	3.935
107986095	0	0	0	0	0	0	0	0	0	0	0	0	0
26018	0.7632	0.8427	0.6989	1.553	0.8211	0.2473	1.128	0.448	0.6264	0.607	0.6231	1.99	7.555
105377141	0	0	0	0	0	0	0	0	0	0	0	0	0
105377142	0	0	0	0	0	0	0	0	0	0	0	0	0
105377143	0	0	0	0	0	0	0	0	0	0	0	0	0
105377144	0	0	0	0.08913	0	0	0	0	0	0	0	0	0
84541	16.06	13.89	11.95	12.56	10.26	10.95	10.57	10.01	15.32	11.74	10.99	2.951	7.034
100422941	0	0	0	0	0	0	0	0	0	0	0	0	0
112267879	0	0.03338	0.01748	0.01571	0	0	0.033	0.02028	0.05583	0.03606	0	0.05619	0.02968
8801	20.95	20.22	22.51	17.49	20.59	14.93	13.82	17.4	21.03	20.31	22.96	17.37	24.91
105377148	0	0	0	0	0	0	0	0	0	0	0	0	0
101927111	0	0.03872	0.04057	0.03644	0.1168	0	0	0.04705	0	0.04184	0.1909	0	0
407738	0	0	0	0	0	0	0	0	0.03043	0	0.02691	0	0.04853
107986019	0	0	0	0	0	0	0	0	0	0	0	0	0
105377146	0	0	0	0	0	0	0	0	0	0	0	0	0
151647	0.1483	0.08868	0	0	0	0	0.1315	0.05388	0.1978	0	0	0	0
285203	9.621	12.34	10.6	13.84	11.06	11.5	16.29	12.62	16.8	13.41	14.31	5.079	10.02
7110	15.97	18.37	18.3	17.22	17.58	16.69	22.65	14.82	19.86	18.86	16.84	29.14	33.32
100422859	0	0	0	0	0	0	0	0	0	1.409	0	0	2.319
9039	57.36	55.44	58.94	53.62	52.22	70.07	65.55	67.14	55.29	59.28	56.37	134.9	98.93
10550	519.3	447.8	393.4	409.9	362.2	538.4	585.4	629.8	425.2	374.4	410.5	309.9	216.3
56203	0	0.04944	0.05179	0.09305	0.03729	0	0.07333	0.1201	0	0.08012	0.07311	0.3884	0.08791
23150	23.7	27.51	29.07	20.94	28.79	17.16	15.21	16.97	36.11	37.19	33.36	11.11	7.935
4286	44.1	42.67	43.95	41.37	35.28	33.8	31.75	33.68	57.59	60.21	49.09	7.146	7.098
101927152	0	0	0	0	0	0.05438	0	0	0	0	0	0.05632	0.1785
105377151	0	0	0	0	0	0	0	0	0	0	0	0	0.1803
107986096	0	0	0	0	0	0	0	0	0	0	0	0	0
105377152	0	0	0	0	0	0	0	0	0	0	0	0	0
27086	2.935	4.483	3.909	4.013	4.157	2.095	2.121	2.24	5.17	5.024	4.274	9.319	12.17
104502416	0	0	0	0	0	0	0	0	0	0	0	0.1603	0.5081
100302112	0	0	0	0	0	0	0	0	0	0	0	0	1.507
105377155	0.1257	0	0.1181	0.2123	0	0	0	0	0	0	0.2224	2.405	1.203
317649	12.74	12.84	11.12	12.24	11.5	9.047	8.283	11.05	14.29	11.48	14.16	20.51	15.63
2850	2.403	3.042	0.484	7.536	3.427	0.1252	1.142	0.2807	2.576	0.5824	2.239	8.123	13.62
60675	0.7824	0.4679	0	2.257	0.2647	0	0	0	0.1957	0.0632	0.173	6.17	26.31
105377156	0	0	0	0	0	0	0	0	0	0	0	0	0
105377157	0	0	0	0	0	0	0	0	0	0	0	0	0.08068
285286	0.6857	0.5273	0.4143	0.4135	0.3315	0.09523	0.2172	0.05339	1.078	0.4273	0.7364	15.04	8.126
201617	0	0	0	0	0	0	0	0	0	0	0	0	0
105377158	0	0	0	0	0	0	0	0	0	0	0	0	0.258
105377159	0	0	0	0	0	0	0	0	0	0	0	0	0
23429	51.73	49.13	50.47	45.38	47.6	39.15	34.66	32.37	31.54	29.92	31.83	48.75	48.14
105377160	0	0	0	0	0	0	0	0	0	0	0	0	0
105377161	0	0	0	0	0	0	0.08131	0	0	0	0	0.2768	0
102724817	0	0	0	0	0	0	0	0	0	0	0	0	0
105377162	0	0	0	0	0	0	0	0	0	0	0	0	0
55164	5.861	5.139	5.183	4.906	4.804	2.985	3.969	3.239	5.202	5.521	5.49	5.784	9.007
107986097	0.04457	0	0	0	0	0	0	0	0	0.0864	0	0.04487	0
727936	0	0	0	0.02672	0	0.03076	0.02807	0	0	0	0.02799	0.06372	0.6563
151987	24.46	25.86	26.07	21.95	21.54	36.62	32.8	27.31	26.84	25.56	21.99	30	50.71
55096	0.06753	0.06058	0.2539	0.6842	0.2742	0.2626	1.258	0.1472	0.4053	1.047	0.2389	4.895	4.525
107986098	0	0	0	0	0	0	0	0	0	0.3663	0	0	1.809
23024	0	0	0	0	0	0	0	0	0.02125	0	0	0.02139	0.06777
101927296	0	0	0	0	0	0	0	0	0	0	0	0	0
101927249	0	0	0	0	0	0	0	0	0	0	0	0	0
105377164	0	0	0	0	0	0	0	0	0	0	0	0	0
105377165	0	0	0	0	0	0	0	0	0	0	0	0	0
101927346	0	0	0	0	0	0	0	0	0	0	0	0	0
5067	0	0	0	0	0.01612	0	0	0	0	0	0	0	0.019
105377166	0	0	0	0	0	0	0	0	0	0	0	0	0
105377167	0	0.04176	0	0.0393	0	0	0	0.1015	0	0	0	0	0.07425
105377168	0	0	0	0	0	0	0	0	0	0	0	0	0
107986099	0	0	0	0	0	0	0	0	0	0	0	0	0.08269
100846999	0	0	0	0	2.074	1.49	2.718	5.011	0	0	6.776	1.543	4.889
105377207	0	0	0	0	0	0	0	0	0	0	0	0	0
692099	8.235	7.103	5.868	7.181	9.186	2.727	3.251	2.959	6.382	4.517	5.963	2.369	4.98
107986100	0.4209	0.2403	0.1798	0.2908	0.1036	0.0744	0.1018	0.08343	0.2297	0.408	0.2369	0.2697	0.2442
100302212	0	0	0	0	0	0	0	0	0	0	0	0	1.884
100288801	0.03585	0	0	0	0	0	0	0	0	0	0	0	0.2287
401074	0.3929	0.423	0	0	0.7444	0	0.2788	2.484	0.786	0	0.6255	0.2373	4.638
100131827	1.106	1.093	0.9645	1.205	1.085	1.013	1.309	0.7516	1.267	0.9481	0.8935	1.857	1.918
100422955	1.35	2.422	1.269	1.14	1.827	0	1.197	1.471	1.35	0	0	1.359	2.153
6092	0	0	0	0	0	0	0	0	0	0	0	0	0
107986020	0	0	0	0	0	0	0	0	0	0	0	0	0.04317
102724949	0	0	0	0	0	0	0	0	0	0	0	0	0
105377171	0	0	0	0	0	0	0	0	0	0	0	0	0
105377172	0	0	0	0	0	0	0	0	0	0	0	0	0.2995
105377173	0	0	0	0	0	0	0	0	0	0	0	0	0
6091	0.2752	0.03703	0.02587	0.4415	0.05587	0.8829	6.579	0.36	0.06882	0.06669	0.01217	0.1801	8.912
101927374	0.0503	0.04513	0.04728	0.08494	0.06808	0.0489	0.08925	0.05484	0.1006	0.04876	0.08898	0.05064	0
100500877	0	0	0	0	0	0	0	0	0	0	0	0	0
105377177	0.05784	0	0	0	0	0	0.05131	0	0	0	0.05116	0	0
105377176	0	0	0	0	0	0	0	0	0	0	0	0	0
105377175	0	0	0	0	0	0	0	0	0	0	0	0	0
105377174	0	0	0	0	0	0	0	0	0	0	0	0	0
728290	0	0	0	0	0	0	0	0	0	0	0	0	0.3035
2632	59.99	84.98	60.95	39.74	88.6	72.97	37.45	45.77	116.4	82.7	121.9	24.69	115.2
105377178	0	0	0.06947	0	0	0	0	0.08057	0	0	0.1307	0	0
105377179	0	0	0	0	0	0	0	0	0	0	0	0	0
105377180	0	0	0	0	0	0	0	0	0	0	0.103	0	3.251
101927439	0	0.02967	0	0	0	0	0	0	0.03309	0	0.02925	0	0
105377181	0	0	0	0	0	0	0	0	0	0	0	0	0
105377183	0	0	0	0	0	0	0	0	0	0	0	0	0
105377186	0	0	0	0	0	0	0	0	0	0	0	0	0
105377187	0	0	0	0	0	0	0	0	0	0	0	0	0
105377188	0	0	0	0	0	0	0	0	0	0	0	0	0
440970	0	0	0	0	0	0	0	0	0	0	0.01372	0	0.02475
105377192	0	0	0	0	0	0	0	0	0	0	0	0	0
105377193	0	0	0	0	0	0	0	0	0	0	0	0	0
253559	0.1013	0	0	0.009499	0.1675	0	0	0.184	0	0	0.1791	0	0.3231
106635529	0	0	0	0	0	0	0	0	0	0	0	0	0
100847077	0	0	0	0	0	0	0	0	0	0	0	0	0
100874037	0	0	0	0	0	0	0	0	0	0	0	0	0
102723364	0	0	0	0	0	0	0	0	0	0	0	0	0
101927494	0	0	0	0	0	0	0	0	0	0	0	0	0
101927518	0	0	0	0	0	0	0	0	0	0	0	0	0
105377196	0	0	0	0	0	0	0	0	0	0	0	0	0.0492
389136	0	0	0	0	0	0	0	0	0	0	0	0	0
100846978	0.02444	0	0	0	0	0.1425	0.3035	0.1598	0.04889	0.04737	0.02161	0.1476	0.1559
100616161	0	0	0	0	0	0	0	0	0	0	0	0	0
25978	68.87	67.81	73.36	58.56	60.65	68.65	65.31	66.65	62.5	61.21	63.83	49.45	35.71
5449	0.0724	0	0	0.06113	0.098	0	0	0.2368	0.1449	0	0.06404	0	0
105377198	0	0.35	0.3666	0.3293	0.176	0	0.1153	0.2835	0	0	0	0	0
3355	0	0	0.1019	0	0	0.02107	0.01923	0	0	0.02101	0.03834	0.2182	0.03458
8545	59.27	59.47	67.89	56.47	61.19	59.45	58.05	54.57	57.85	56.06	58.05	85.83	100.2
55279	11.6	15.14	17.32	13.57	14.13	12.68	13.04	11.4	13.34	12.56	12.22	10.05	17.03
285237	43.66	44.94	50.57	42.41	41.43	78.6	65.06	76.77	38.98	38.18	38.33	32.05	43.14
105377202	0	0	0	0	0	0	0	0	0	0	0	0	0
111064647	0	0	0	0	0	0	0	0	0	0	0	0	0
2042	0	0	0	0	0	0	0	0	0	0	0	0	0
101930420	2.262	2.029	1.771	1.528	1.224	1.319	1.338	1.972	1.885	1.827	2.4	1.366	4.811
107984021	1.93	1.082	0.907	1.426	1.306	0.7036	0.856	1.578	2.413	1.169	2.987	0.4858	5.388
5627	5.195	5.215	7.73	6.683	7.073	5.08	5.568	7.045	5.815	6.624	10.17	1.712	24.37
200894	3.576	3.279	3.286	2.885	2.724	5.639	6.203	4.331	4.292	3.825	3.771	3.733	5.408
415117	0.1198	0.1612	0.1126	0.1011	0	0.3494	0	0.06529	0	0.1161	0	0	0.09555
200895	6.279	6.952	7.23	4.776	4.976	6.544	5.444	5.642	7.214	7.703	5.428	3.559	4.647
63899	3.15	2.815	3.281	2.947	2.561	3.907	4.691	3.971	4.091	3.076	3.492	6.33	5.456
105373992	0	0	0	0	0	0	0	0	0	0	0	0	0
255025	0	0	0	0	0	0	0	0	0	0	0	0	0
100287639	0	0	0	0	0	0	0	0.04763	0	0	0.03864	0	0.0697
102465864	0	0	0	0	0	0	0	0	0	0	0	0	0
285220	0	0	0	0	0	0	0	0.005365	0	0	0.004353	0.004955	0.007851
107986103	0	0	0	0	0	0	0	0	0	0	0	0	0
101929278	0	0	0	0	0	0	0	0	0	0	0	0	0
84100	1.267	0.8981	1.205	0.9508	1.207	1.369	1.707	1.518	1.455	1.395	1.093	0.5984	1.123
101929298	0.4049	0.3633	0.3806	0.3419	0	0.3937	0.3592	0.4414	0.4051	0	0.3582	0.8154	0
131544	9.441	10.67	9.469	11.3	8.408	7.976	12.5	7.162	14.25	11.48	8.323	13.14	11.95
105373994	0.02628	0	0	0	0	0	0	0.01433	0	0	0	0.02646	0.08386
84864	6.352	6.771	5.282	7.125	5.337	3.677	7.265	4.648	7.335	5.759	5.602	15.65	10.84
200959	0	0	0	0	0	0	0	0	0	0	0	0.07505	0
81050	0	0	0	0	0	0	0	0	0	0	0	0	0
26341	0	0	0	0	0	0	0	0	0	0	0	0	0
105373996	0	0	0	0	0	0	0	0	0	0	0	0	0
403273	0	0	0	0	0	0	0	0	0	0	0	0	0
403274	0	0	0	0	0	0	0	0	0	0	0	0	0
105373998	0	0	0	0	0	0	0	0	0	0	0	0	0
105373997	0	0	0	0	0	0	0	0	0	0	0	0	0
101929320	0	0	0	0	0	0	0	0	0	0	0	0	0
105373999	0	0	0	0	0	0	0	0	0	0	0	0	0
79295	0	0	0	0	0	0	0	0	0	0	0	0	0
79310	0	0	0	0	0	0	0	0	0	0	0	0	0
403278	0	0	0	0	0	0	0	0	0	0	0	0	0.1872
105374000	0	0	0	0	0	0	0	0	0	0	0	0	0
403277	0	0	0	0	0	0	0	0	0	0	0	0	0
26339	0	0	0.1943	0	0	0	0	0	0	0	0	0	0.3298
402135	0	0	0.2241	0.1007	0	0	0	0	0	0	0	0.4801	0.1902
56650	33.36	34.13	41.75	30.62	33.69	54.9	47.48	45.75	41.85	45.87	37.95	45.76	87.95
2838	0	0.03762	0	0	0	0	0	0	0	0	0	0.1689	0
1371	6.852	7.475	7.535	6.522	7.239	6.992	8.693	6.359	10.22	8.993	8.989	8.12	9.674
100874207	17.84	21.16	27.16	22.16	25.94	12.04	6.54	8.84	18.29	24.58	26.08	0.5938	0
10402	11.08	10.32	10.74	11.79	11.09	19.58	25.18	20.38	24.14	24.66	21.25	16.63	16.88
131566	3.784	3.768	3.573	3.714	2.646	1.866	2.81	1.756	4.419	5.142	4.163	1.987	8.231
105374002	0	0	0	0	0	0	0	0	0	0	0	0	0
105374003	0	0	0	0	0	0	0	0	0	0	0	0	0
107986104	0	0	0	0	0	0	0	0	0	0	0	0	0
105374004	0	0	0	0	0	0	0	0	0	0	0	0	0
105374007	0	0	0.01835	0	0	0.2088	0.1039	0.1064	0	0	0	0	0
105374005	0	0	0.02371	0	0	0.09809	0	0.05499	0	0	0.02231	0.0254	0
105374006	0	0	0	0	0	0	0	0	0	0	0	0	0
1295	0.02033	0	0	0.103	0.02752	0	0.3066	0.02216	0	0	0	0	0
101929357	0.3933	0.6049	0.3168	0.5218	0.5323	0.3277	0.5981	0.6125	0.3934	0.3268	0.5466	0.2263	1.793
84319	2.153	2.839	1.829	2.54	1.931	1.967	2.531	2.432	2.543	1.961	2.638	2.115	10.14
11259	1.33	1.481	1.509	1.51	1.738	6.197	12.14	6.549	3.463	3.178	1.947	0.4848	11.3
112268455	0	0	0	0	0	0	0	0	0	0	0	0.06428	0
100500859	0	0	0	0	0	0	0	0	0	0	0	0	0
105374010	0	0	0	0	0	0	0.009214	0	0	0.01007	0	0	0.04971
105374009	0	0	0.02001	0	0	0	0.05664	0	0	0	0	0	0
644444	0	0	0.2053	0	0.2957	0	0	0	0	0	0	0	0
55773	28.52	30.13	31.45	27.45	25.29	36.16	34.2	30.47	29.27	30.02	27.47	34.7	38.07
56954	9.672	10.07	8.295	8.775	8.593	9.814	11.75	10.82	8.954	7.552	7.972	7.165	9.978
9868	50.94	51.78	49.33	45.34	43.27	48.69	45.73	50.68	45.4	41.79	41.12	28.93	81.97
348801	0.7299	0.9277	1.143	1.438	0.988	0.3548	0.3238	0.1989	0.9736	0.6486	0.6456	0.3062	2.62
55076	6.064	2.744	2.925	2.356	6.464	9.755	5.046	7.487	3.06	4.265	12.72	0.05402	36.89
84873	0	0.02567	0	0	0	0	0	0	0	0	0	0	0
10342	50.08	54.7	51.02	50.16	57.64	73.86	75.87	75.33	61.4	52.74	56.02	42.83	91.65
25890	0.01547	0.01388	0.02908	0.03918	0	0.01504	0.08234	0.03373	0.03095	0.015	0.04105	0.0623	0.1234
50939	0	0.04872	0.01276	0.05731	0.0735	0.0132	0.01204	0.0148	0.05432	0.01316	0.04803	0.164	0.3682
57337	3.377	4.726	4.698	4.804	3.222	3.907	4.464	2.522	6.452	6.383	3.838	18.33	11.12
131909	0	0	0	0	0	0	0	0.05386	0	0	0	0	0
54931	34.46	34.28	31.33	32.79	27.59	27.91	33.23	31.84	34.1	27.58	29.26	18.45	47.69
57092	116.5	126.9	156.2	112.1	130.4	122.5	85.96	115.6	117.4	133.3	142.6	168.6	252.1
27107	9.578	9.549	10.54	10.05	6.824	8.674	9.915	6.911	11.75	10.58	7.892	19.25	20.66
100009676	2.847	1.751	2.102	2.541	2.477	2.254	3.391	2.616	2.156	2.286	2.554	3.398	4.606
6152	696.5	649	864.7	612.1	569.7	582	432.9	430	557.6	727.7	543	1284	1514
105374013	0.1985	0.5342	0.3997	0.4069	0.1919	0.5788	0.7797	0.1236	1.22	0.5771	0.1505	2.997	1.493
285359	4.614	4.864	5.095	5.259	5.62	4.037	5.935	5.155	5.192	4.36	6.529	3.252	6.992
79598	1.854	1.834	1.845	1.851	1.319	2.513	3.722	2.494	2.22	2.585	1.832	2.576	7.557
91775	13.07	11.95	11.07	14.71	9.979	10.82	16.45	13.5	12.47	11.79	13.01	24.86	29.39
64332	2.001	5.166	2.516	4.177	5.635	42.79	63.87	44.15	12.87	6.158	9.373	107.4	84.06
152225	0	0	0	0	0	0.1075	0.04904	0	0	0.05359	0	0.5009	1.058
101929411	0	0	0	0	0	0	0	0	0	0	0.2138	0	0
107986105	0	0	0	0	0	0	0	0	0	0	0	0	0
131368	0	0	0	0	0.03757	0	0	0.03026	0	0	0.07365	0	0
105374016	0	0	0	0	0	0	0	0	0	0	0	0	0.02717
107986106	0	0	0	0	0	0	0	0	0	0	0	0	0
105374017	0	0	0	0	0	0	0	0	0	0	0	0	0
105374018	0	0	0	0	0	0	0	0	0	0	0	0	0
100616336	0	0	0	0	0	0	0	0	0	0	0	0	0
105374019	0	0	0	0	0	0	0	0	0	0	0	0	0
105374020	0	0	0	0	0	0	0	0	0	0	0	0.02837	0
105374021	0	0	0	0	0	0	0	0	0	0	0	0	0.04709
107986107	0	0	0	0	0	0	0	0	0	0	0	0	0
107986108	0	0.0108	0	0	0	0	0	0	0.01204	0	0	0	0.0192
105374023	0	0	0	0	0	0	0	0	0	0	0	0	0
214	173.6	186.9	164.8	121.8	206.7	137.4	117.1	131.6	193	172.1	188.6	16.87	49.7
868	9.1	9.438	9.016	8.018	6.745	10.13	8.734	8.148	12.8	10.96	7.59	3.926	5.069
107986109	0	0.1138	0	0	0	0.06168	0	0	0.06347	0	0	0	0.1012
105374024	0	0.11	0.04939	0	0.09483	0.03406	0.01554	0.01909	0.1227	0.1019	0.09296	0	0.05589
105374026	0.07315	0	0.275	0	0.09901	0	0.06489	0	0	0.07091	0.1294	0.07365	0
105374027	7.148	1.908	10.44	3.125	6.392	13.57	6.076	5.797	2.043	9.526	5.005	0.2142	0.06787
107986110	0	0	0	0	0	0.1835	0.05582	0.06859	0	0.06099	0	0	0
107986112	0	0	0	0	0	0	0	0	0	0	0	0	0
101929485	0	0	0	0	0	0	0	0	0	0	0	0	0
105374029	0	0	0	0.01485	0	0	0	0.01917	0	0.01705	0	0	0
101929534	0	0	0	0	0	0	0	0	0	0	0	0	0
107986021	0	0	0	0	0	0	0	0	0	0	0	0	0
100302640	0	0	0	0	0	0	0	0	0	0	0	0	0
344595	0.3107	0.4561	0.5841	0.477	0.6117	0.357	0.5262	0.5235	0.6782	0.4655	1.174	0.2275	0.4506
84692	0	0	0	0	0	0	0	0	0	0	0	0.2861	0
101929579	0	0	0	0	0	0	0	0	0	0	0	0	0
101929607	0.07625	0	0	0	0	0	0	0	0	0	0	0	0
56987	8.192	10.38	10.61	9.821	9.874	19.52	19.32	19.38	13.5	12.06	9.811	11.6	9.224
151658	0	0	0	0	0	0	0	0	0	0	0	0	0
285205	0.08675	0	0.08154	0	0.3522	0	0	0	0	0.08409	0	0	0
961	23.72	23.87	21.72	23.79	21.44	36.74	48.29	37.72	22.88	18.93	21.77	24.1	25.72
105374031	0	0	0	0.01191	0	0	0.01251	0	0.01411	0	0	0.1136	0.0225
101929623	1.698	1.257	3.192	2.509	6.665	4.251	4.782	3.378	0.7644	0.4938	1.389	1.41	0.9481
55081	5.081	5.357	5.159	4.008	6.375	4.435	5.593	4.811	4.304	3.487	5.872	10.57	29.29
11148	0.06276	0	0.118	0.1325	0.1274	0.03051	0.02784	0.03421	0.06279	0	0.111	0.2212	1.001
22989	0	0.01366	0	0	0	0	0.0135	0	0.03045	0.01475	0	0.04597	0.1457
57650	0.8901	0.9828	0.7465	0.7052	0.3151	0.7588	1.142	0.8957	1.918	1.58	1.599	0.9789	11.91
9666	3.283	3.633	4.226	3.856	3.188	3.937	4.337	3.656	3.855	2.992	3.203	2.371	4.042
105374033	0	0	0	0	0	0	0	0	0	0	0	0	0
105374034	0	0	0	0	0	0	0	0	0	0	0	0	0
84666	0	0	0	0	0	0	0	0	0	0	0	0	0
50852	0	0	0	0	0.08381	0	0.05493	0	0	0.1801	0	0.06234	0
9626	0	0	0	0	0	0	0	0	0	0	0	0	0
27136	0	0	0	0	0.0333	0	0	0	0.04922	0.02385	0.08703	0.02477	0.157
100506506	0	0	0	0	0	0	0	0	0	0	0	0	0
401081	0	0	0	0	0	0	0	0	0	0	0	0	0
677779	0	0	0	0	0	0	0	0	0	0	0	0	0
151871	0	0	0	0	0	0	0	0	0	0	0	0	0.2219
55211	0.03514	0	0.09907	0.02966	0.1427	0	0	0	0.03515	0.1022	0.06215	0.7075	0.1682
